id,Month,Day,Hour,Irr,Text,Weekday
872,2,6,8,0,1.7,0
873,2,6,9,17,1.9,0
874,2,6,10,52,2.2,0
875,2,6,11,88,2.6,0
876,2,6,12,114,2.9,0
877,2,6,13,123,3.1,0
878,2,6,14,122,3.2,0
879,2,6,15,105,3.4,0
880,2,6,16,73,3.3,0
881,2,6,17,36,3,0
882,2,6,18,2,2.8,0
883,2,6,19,0,2.5,0
884,2,6,20,0,2.1,0
885,2,6,21,0,1.7,0
886,2,6,22,0,1.3,0
887,2,6,23,0,0.9,0
888,2,6,24,0,0.6,0
889,2,7,1,0,0.3,1
890,2,7,2,0,0.1,1
891,2,7,3,0,-0.2,1
892,2,7,4,0,-0.3,1
893,2,7,5,0,-0.4,1
894,2,7,6,0,-0.4,1
895,2,7,7,0,-0.5,1
896,2,7,8,0,-0.5,1
897,2,7,9,65,0.7,1
898,2,7,10,183,2.5,1
899,2,7,11,240,3.9,1
900,2,7,12,270,5,1
901,2,7,13,369,6.3,1
902,2,7,14,324,7,1
903,2,7,15,309,7.5,1
904,2,7,16,275,7.7,1
905,2,7,17,150,7.3,1
906,2,7,18,16,6.2,1
907,2,7,19,0,5.5,1
908,2,7,20,0,4.9,1
909,2,7,21,0,4.3,1
910,2,7,22,0,3.6,1
911,2,7,23,0,3,1
912,2,7,24,0,2.3,1
913,2,8,1,0,1.6,1
914,2,8,2,0,0.9,1
915,2,8,3,0,0.2,1
916,2,8,4,0,-0.2,1
917,2,8,5,0,-0.6,1
918,2,8,6,0,-0.8,1
919,2,8,7,0,-1.1,1
920,2,8,8,0,-1.1,1
921,2,8,9,7,-1.2,1
922,2,8,10,17,-1,1
923,2,8,11,35,-1.2,1
924,2,8,12,68,-0.6,1
925,2,8,13,74,-0.5,1
926,2,8,14,368,0.8,1
927,2,8,15,329,1.6,1
928,2,8,16,228,1.9,1
929,2,8,17,116,1.8,1
930,2,8,18,9,1.3,1
931,2,8,19,0,0.8,1
932,2,8,20,0,0.2,1
933,2,8,21,0,-0.3,1
934,2,8,22,0,-0.9,1
935,2,8,23,0,-1.4,1
936,2,8,24,0,-2,1
937,2,9,1,0,-2.4,1
938,2,9,2,0,-2.8,1
939,2,9,3,0,-3.2,1
940,2,9,4,0,-3.4,1
941,2,9,5,0,-3.7,1
942,2,9,6,0,-3.8,1
943,2,9,7,0,-3.9,1
944,2,9,8,0,-3.9,1
945,2,9,9,6,-3.8,1
946,2,9,10,29,-3.6,1
947,2,9,11,276,-1.5,1
948,2,9,12,283,-0.1,1
949,2,9,13,521,2,1
950,2,9,14,365,2.8,1
951,2,9,15,273,3.1,1
952,2,9,16,209,3,1
953,2,9,17,58,2.1,1
954,2,9,18,3,1.1,1
955,2,9,19,0,0.9,1
956,2,9,20,0,0.6,1
957,2,9,21,0,0.3,1
958,2,9,22,0,0,1
959,2,9,23,0,-0.3,1
960,2,9,24,0,-0.6,1
961,2,10,1,0,-0.8,1
962,2,10,2,0,-1.1,1
963,2,10,3,0,-1.3,1
964,2,10,4,0,-1.4,1
965,2,10,5,0,-1.6,1
966,2,10,6,0,-1.6,1
967,2,10,7,0,-1.7,1
968,2,10,8,0,-1.7,1
969,2,10,9,72,-0.6,1
970,2,10,10,234,1.4,1
971,2,10,11,314,3,1
972,2,10,12,344,4.1,1
973,2,10,13,282,4.6,1
974,2,10,14,298,5,1
975,2,10,15,139,4.5,1
976,2,10,16,98,3.9,1
977,2,10,17,29,3,1
978,2,10,18,3,2.2,1
979,2,10,19,0,1.9,1
980,2,10,20,0,1.7,1
981,2,10,21,0,1.4,1
982,2,10,22,0,1.1,1
983,2,10,23,0,0.8,1
984,2,10,24,0,0.6,1
985,2,11,1,0,0.2,1
986,2,11,2,0,-0.3,1
987,2,11,3,0,-0.5,1
988,2,11,4,0,-0.7,1
989,2,11,5,0,-0.9,1
990,2,11,6,0,-1,1
991,2,11,7,0,-1.1,1
992,2,11,8,0,-1.1,1
993,2,11,9,6,-1.1,1
994,2,11,10,70,-0.3,1
995,2,11,11,160,0.9,1
996,2,11,12,217,2,1
997,2,11,13,286,3.1,1
998,2,11,14,271,3.9,1
999,2,11,15,284,4.5,1
1000,2,11,16,265,4.9,1
1001,2,11,17,168,4.8,1
1002,2,11,18,28,4,1
1003,2,11,19,0,3.6,1
1004,2,11,20,0,3.2,1
1005,2,11,21,0,2.9,1
1006,2,11,22,0,2.5,1
1007,2,11,23,0,2.1,1
1008,2,11,24,0,1.7,1
1009,2,12,1,0,1.4,0
1010,2,12,2,0,1,0
1011,2,12,3,0,0.5,0
1012,2,12,4,0,0.3,0
1013,2,12,5,0,0.1,0
1014,2,12,6,0,0,0
1015,2,12,7,0,-0.3,0
1016,2,12,8,0,-0.4,0
1017,2,12,9,15,-0.3,0
1018,2,12,10,44,0,0
1019,2,12,11,67,0.3,0
1020,2,12,12,88,0.6,0
1021,2,12,13,88,0.7,0
1022,2,12,14,87,0.8,0
1023,2,12,15,67,0.7,0
1024,2,12,16,51,0.5,0
1025,2,12,17,26,0.4,0
1026,2,12,18,3,0.2,0
1027,2,12,19,0,0.2,0
1028,2,12,20,0,-0.2,0
1029,2,12,21,0,-0.1,0
1030,2,12,22,0,0,0
1031,2,12,23,0,-1.1,0
1032,2,12,24,0,-0.4,0
1033,2,13,1,0,0.3,0
1034,2,13,2,0,0.6,0
1035,2,13,3,0,0.8,0
1036,2,13,4,0,1,0
1037,2,13,5,0,0.9,0
1038,2,13,6,0,1.3,0
1039,2,13,7,0,1.4,0
1040,2,13,8,0,1.5,0
1041,2,13,9,40,2.4,0
1042,2,13,10,107,3.6,0
1043,2,13,11,183,5,0
1044,2,13,12,243,6.4,0
1045,2,13,13,252,7.4,0
1046,2,13,14,246,8.1,0
1047,2,13,15,213,8.5,0
1048,2,13,16,169,8.6,0
1049,2,13,17,82,8.1,0
1050,2,13,18,3,7.3,0
1051,2,13,19,0,6.6,0
1052,2,13,20,0,5.9,0
1053,2,13,21,0,5.2,0
1054,2,13,22,0,4.5,0
1055,2,13,23,0,3.8,0
1056,2,13,24,0,3.1,0
1057,2,14,1,0,1.9,1
1058,2,14,2,0,0.6,1
1059,2,14,3,0,-0.7,1
1060,2,14,4,0,-1.5,1
1061,2,14,5,0,-2.2,1
1062,2,14,6,0,-2.8,1
1063,2,14,7,0,-3.3,1
1064,2,14,8,0,-3.4,1
1065,2,14,9,41,-3.2,1
1066,2,14,10,156,-2.5,1
1067,2,14,11,193,-2.1,1
1068,2,14,12,70,-2.4,1
1069,2,14,13,188,-2.4,1
1070,2,14,14,126,-2.4,1
1071,2,14,15,142,-2.8,1
1072,2,14,16,223,-2.3,1
1073,2,14,17,138,-2.4,1
1074,2,14,18,34,-2.8,1
1075,2,14,19,0,-3.3,1
1076,2,14,20,0,-3.9,1
1077,2,14,21,0,-4.4,1
1078,2,14,22,0,-4.9,1
1079,2,14,23,0,-5.4,1
1080,2,14,24,0,-5.9,1
1081,2,15,1,0,-5.8,1
1082,2,15,2,0,-5.8,1
1083,2,15,3,0,-5.8,1
1084,2,15,4,0,-5.8,1
1085,2,15,5,0,-5.8,1
1086,2,15,6,0,-5.9,1
1087,2,15,7,0,-5.9,1
1088,2,15,8,1,-6,1
1089,2,15,9,96,-4.6,1
1090,2,15,10,249,-2.7,1
1091,2,15,11,384,-0.7,1
1092,2,15,12,473,1,1
1093,2,15,13,507,2.2,1
1094,2,15,14,494,3,1
1095,2,15,15,428,3.4,1
1096,2,15,16,320,3.3,1
1097,2,15,17,176,2.4,1
1098,2,15,18,18,1,1
1099,2,15,19,0,0.5,1
1100,2,15,20,0,0,1
1101,2,15,21,0,-0.4,1
1102,2,15,22,0,-0.9,1
1103,2,15,23,0,-1.4,1
1104,2,15,24,0,-1.8,1
1105,2,16,1,0,-2,1
1106,2,16,2,0,-2.1,1
1107,2,16,3,0,-2.3,1
1108,2,16,4,0,-2.4,1
1109,2,16,5,0,-2.4,1
1110,2,16,6,0,-2.5,1
1111,2,16,7,0,-2.5,1
1112,2,16,8,0,-2.5,1
1113,2,16,9,76,-1.1,1
1114,2,16,10,191,0.7,1
1115,2,16,11,314,2.8,1
1116,2,16,12,381,4.5,1
1117,2,16,13,380,5.7,1
1118,2,16,14,371,6.5,1
1119,2,16,15,334,6.9,1
1120,2,16,16,262,6.9,1
1121,2,16,17,148,6.2,1
1122,2,16,18,16,4.9,1
1123,2,16,19,0,4.6,1
1124,2,16,20,0,4.2,1
1125,2,16,21,0,3.8,1
1126,2,16,22,0,3.4,1
1127,2,16,23,0,3,1
1128,2,16,24,0,2.7,1
1129,2,17,1,0,2.3,1
1130,2,17,2,0,1.9,1
1131,2,17,3,0,1.5,1
1132,2,17,4,0,1.3,1
1133,2,17,5,0,1.2,1
1134,2,17,6,0,1.1,1
1135,2,17,7,0,0.9,1
1136,2,17,8,1,1,1
1137,2,17,9,88,2.5,1
1138,2,17,10,219,4.6,1
1139,2,17,11,268,6,1
1140,2,17,12,329,7.3,1
1141,2,17,13,328,8.2,1
1142,2,17,14,514,9.7,1
1143,2,17,15,362,10.2,1
1144,2,17,16,309,10.4,1
1145,2,17,17,153,9.8,1
1146,2,17,18,12,8.5,1
1147,2,17,19,0,7.5,1
1148,2,17,20,0,6.6,1
1149,2,17,21,0,5.6,1
1150,2,17,22,0,4.6,1
1151,2,17,23,0,3.7,1
1152,2,17,24,0,2.7,1
1153,2,18,1,0,1.6,1
1154,2,18,2,0,0.4,1
1155,2,18,3,0,-0.8,1
1156,2,18,4,0,-1.4,1
1157,2,18,5,0,-2.1,1
1158,2,18,6,0,-2.6,1
1159,2,18,7,0,-3,1
1160,2,18,8,1,-3.1,1
1161,2,18,9,84,-2,1
1162,2,18,10,211,-0.5,1
1163,2,18,11,330,1.1,1
1164,2,18,12,404,2.4,1
1165,2,18,13,409,3.3,1
1166,2,18,14,465,4.1,1
1167,2,18,15,432,4.6,1
1168,2,18,16,293,4.5,1
1169,2,18,17,160,3.7,1
1170,2,18,18,19,2.4,1
1171,2,18,19,0,2,1
1172,2,18,20,0,1.7,1
1173,2,18,21,0,1.3,1
1174,2,18,22,0,1,1
1175,2,18,23,0,0.6,1
1176,2,18,24,0,0.3,1
1177,2,19,1,0,0.5,0
1178,2,19,2,0,0.7,0
1179,2,19,3,0,0.9,0
1180,2,19,4,0,1.1,0
1181,2,19,5,0,1.3,0
1182,2,19,6,0,1.4,0
1183,2,19,7,0,1.6,0
1184,2,19,8,1,1.5,0
1185,2,19,9,10,1.3,0
1186,2,19,10,23,2.2,0
1187,2,19,11,35,2.6,0
1188,2,19,12,44,2.9,0
1189,2,19,13,48,2.9,0
1190,2,19,14,342,5.2,0
1191,2,19,15,312,6.6,0
1192,2,19,16,243,7.3,0
1193,2,19,17,136,7.5,0
1194,2,19,18,17,6.9,0
1195,2,19,19,0,6.7,0
1196,2,19,20,0,6.6,0
1197,2,19,21,0,6.5,0
1198,2,19,22,0,6.4,0
1199,2,19,23,0,6.2,0
1200,2,19,24,0,6.1,0
1201,2,20,1,0,5.7,0
1202,2,20,2,0,5.3,0
1203,2,20,3,0,4.8,0
1204,2,20,4,0,4.6,0
1205,2,20,5,0,4.3,0
1206,2,20,6,0,3.8,0
1207,2,20,7,0,3.9,0
1208,2,20,8,1,4,0
1209,2,20,9,76,5.2,0
1210,2,20,10,120,6,0
1211,2,20,11,107,6.3,0
1212,2,20,12,46,6.1,0
1213,2,20,13,226,6.9,0
1214,2,20,14,249,7.5,0
1215,2,20,15,323,8.4,0
1216,2,20,16,275,8.9,0
1217,2,20,17,124,8.6,0
1218,2,20,18,28,8,0
1219,2,20,19,0,7.7,0
1220,2,20,20,0,7.5,0
1221,2,20,21,0,7.3,0
1222,2,20,22,0,7.1,0
1223,2,20,23,0,6.9,0
1224,2,20,24,0,6.7,0
1225,2,21,1,0,6.6,1
1226,2,21,2,0,6.4,1
1227,2,21,3,0,6.6,1
1228,2,21,4,0,6.5,1
1229,2,21,5,0,6.5,1
1230,2,21,6,0,6.6,1
1231,2,21,7,0,6.6,1
1232,2,21,8,1,6.7,1
1233,2,21,9,48,7.6,1
1234,2,21,10,115,8.7,1
1235,2,21,11,174,9.9,1
1236,2,21,12,215,10.9,1
1237,2,21,13,236,11.7,1
1238,2,21,14,226,12.2,1
1239,2,21,15,181,12.4,1
1240,2,21,16,139,12.4,1
1241,2,21,17,78,12,1
1242,2,21,18,26,11.3,1
1243,2,21,19,0,10.7,1
1244,2,21,20,0,9.7,1
1245,2,21,21,0,9.7,1
1246,2,21,22,0,9.4,1
1247,2,21,23,0,9,1
1248,2,21,24,0,8.5,1
1249,2,22,1,0,8,1
1250,2,22,2,0,7.5,1
1251,2,22,3,0,6.9,1
1252,2,22,4,0,6.7,1
1253,2,22,5,0,6.4,1
1254,2,22,6,0,6.3,1
1255,2,22,7,0,6.1,1
1256,2,22,8,4,6.2,1
1257,2,22,9,91,7.7,1
1258,2,22,10,141,8.7,1
1259,2,22,11,291,10.5,1
1260,2,22,12,261,11.4,1
1261,2,22,13,403,12.7,1
1262,2,22,14,433,13.8,1
1263,2,22,15,451,14.8,1
1264,2,22,16,366,15.2,1
1265,2,22,17,194,14.8,1
1266,2,22,18,69,13.8,1
1267,2,22,19,0,12.7,1
1268,2,22,20,0,11.8,1
1269,2,22,21,0,10.8,1
1270,2,22,22,0,9.9,1
1271,2,22,23,0,9,1
1272,2,22,24,0,8,1
1273,2,23,1,0,7,1
1274,2,23,2,0,5.9,1
1275,2,23,3,0,4.7,1
1276,2,23,4,0,4.1,1
1277,2,23,5,0,3.5,1
1278,2,23,6,0,3.1,1
1279,2,23,7,0,2.6,1
1280,2,23,8,1,2.6,1
1281,2,23,9,54,3.2,1
1282,2,23,10,146,4.3,1
1283,2,23,11,271,5.8,1
1284,2,23,12,315,6.8,1
1285,2,23,13,377,7.8,1
1286,2,23,14,384,8.5,1
1287,2,23,15,401,9.1,1
1288,2,23,16,298,9.2,1
1289,2,23,17,175,8.7,1
1290,2,23,18,73,7.9,1
1291,2,23,19,0,6.8,1
1292,2,23,20,0,6.2,1
1293,2,23,21,0,5.6,1
1294,2,23,22,0,5,1
1295,2,23,23,0,4.4,1
1296,2,23,24,0,3.8,1
1297,2,24,1,0,3.6,1
1298,2,24,2,0,3.4,1
1299,2,24,3,0,3.3,1
1300,2,24,4,0,3.3,1
1301,2,24,5,0,3.2,1
1302,2,24,6,0,3.2,1
1303,2,24,7,0,3.2,1
1304,2,24,8,1,3.2,1
1305,2,24,9,25,3.8,1
1306,2,24,10,215,5.8,1
1307,2,24,11,329,7.6,1
1308,2,24,12,572,10.1,1
1309,2,24,13,351,10.7,1
1310,2,24,14,45,9.4,1
1311,2,24,15,99,8.8,1
1312,2,24,16,32,8,1
1313,2,24,17,198,8.1,1
1314,2,24,18,31,7.5,1
1315,2,24,19,0,6.9,1
1316,2,24,20,0,6.6,1
1317,2,24,21,0,6.2,1
1318,2,24,22,0,5.9,1
1319,2,24,23,0,5.6,1
1320,2,24,24,0,5.2,1
1321,2,25,1,0,4.5,1
1322,2,25,2,0,3.8,1
1323,2,25,3,0,3.1,1
1324,2,25,4,0,2.7,1
1325,2,25,5,0,2.3,1
1326,2,25,6,0,2,1
1327,2,25,7,0,1.8,1
1328,2,25,8,1,1.8,1
1329,2,25,9,74,2.9,1
1330,2,25,10,203,4.7,1
1331,2,25,11,303,6.4,1
1332,2,25,12,332,7.6,1
1333,2,25,13,401,8.7,1
1334,2,25,14,367,9.4,1
1335,2,25,15,347,9.8,1
1336,2,25,16,266,9.8,1
1337,2,25,17,149,9.2,1
1338,2,25,18,63,8.2,1
1339,2,25,19,0,7.1,1
1340,2,25,20,0,6.2,1
1341,2,25,21,0,5.3,1
1342,2,25,22,0,4.4,1
1343,2,25,23,0,3.5,1
1344,2,25,24,0,2.6,1
1345,2,26,1,0,1.9,0
1346,2,26,2,0,1,0
1347,2,26,3,0,0.2,0
1348,2,26,4,0,-0.3,0
1349,2,26,5,0,-0.7,0
1350,2,26,6,0,-1.1,0
1351,2,26,7,0,-1.4,0
1352,2,26,8,2,-1.4,0
1353,2,26,9,99,0.2,0
1354,2,26,10,259,2.4,0
1355,2,26,11,372,4.5,0
1356,2,26,12,399,5.9,0
1357,2,26,13,457,7.1,0
1358,2,26,14,479,8.1,0
1359,2,26,15,446,8.6,0
1360,2,26,16,362,8.7,0
1361,2,26,17,231,8.2,0
1362,2,26,18,84,6.9,0
1363,2,26,19,0,5.4,0
1364,2,26,20,0,5.1,0
1365,2,26,21,0,4.8,0
1366,2,26,22,0,4.5,0
1367,2,26,23,0,4.1,0
1368,2,26,24,0,3.8,0
1369,2,27,1,0,3.8,0
1370,2,27,2,0,3.9,0
1371,2,27,3,0,3.9,0
1372,2,27,4,0,4,0
1373,2,27,5,0,4.1,0
1374,2,27,6,0,4.1,0
1375,2,27,7,0,4.2,0
1376,2,27,8,2,4.2,0
1377,2,27,9,12,4.2,0
1378,2,27,10,26,4.9,0
1379,2,27,11,38,5.2,0
1380,2,27,12,125,6.2,0
1381,2,27,13,192,7.3,0
1382,2,27,14,382,9.2,0
1383,2,27,15,262,10.1,0
1384,2,27,16,312,11,0
1385,2,27,17,165,11.1,0
1386,2,27,18,87,10.8,0
1387,2,27,19,1,10,0
1388,2,27,20,0,9.6,0
1389,2,27,21,0,9.2,0
1390,2,27,22,0,8.9,0
1391,2,27,23,0,8.5,0
1392,2,27,24,0,8.1,0
1393,2,28,1,0,7.5,1
1394,2,28,2,0,6.8,1
1395,2,28,3,0,6.2,1
1396,2,28,4,0,5.8,1
1397,2,28,5,0,5.5,1
1398,2,28,6,0,5.1,1
1399,2,28,7,0,5,1
1400,2,28,8,8,5.2,1
1401,2,28,9,66,6.2,1
1402,2,28,10,142,7.4,1
1403,2,28,11,193,8.4,1
1404,2,28,12,285,9.6,1
1405,2,28,13,285,10.4,1
1406,2,28,14,274,10.9,1
1407,2,28,15,363,11.7,1
1408,2,28,16,367,12.3,1
1409,2,28,17,254,12.3,1
1410,2,28,18,87,11.6,1
1411,2,28,19,0,10.5,1
1412,2,28,20,0,9.8,1
1413,2,28,21,0,9.1,1
1414,2,28,22,0,8.4,1
1415,2,28,23,0,7.7,1
1416,2,28,24,0,6.9,1
1417,3,1,1,0,6.4,1
1418,3,1,2,0,5.8,1
1419,3,1,3,0,5.1,1
1420,3,1,4,0,4.8,1
1421,3,1,5,0,4.5,1
1422,3,1,6,0,4.2,1
1423,3,1,7,0,4,1
1424,3,1,8,6,4.1,1
1425,3,1,9,106,5.2,1
1426,3,1,10,168,6.1,1
1427,3,1,11,209,6.7,1
1428,3,1,12,304,7.5,1
1429,3,1,13,346,8.2,1
1430,3,1,14,272,8.3,1
1431,3,1,15,189,8.3,1
1432,3,1,16,347,8.7,1
1433,3,1,17,237,8.7,1
1434,3,1,18,98,8.2,1
1435,3,1,19,2,7.4,1
1436,3,1,20,0,6.9,1
1437,3,1,21,0,6.4,1
1438,3,1,22,0,5.8,1
1439,3,1,23,0,5.3,1
1440,3,1,24,0,4.8,1
1441,3,2,1,0,4.5,1
1442,3,2,2,0,4.2,1
1443,3,2,3,0,4,1
1444,3,2,4,0,3.9,1
1445,3,2,5,0,3.7,1
1446,3,2,6,0,3.7,1
1447,3,2,7,0,3.6,1
1448,3,2,8,16,4,1
1449,3,2,9,90,4.8,1
1450,3,2,10,287,6.6,1
1451,3,2,11,305,7.6,1
1452,3,2,12,52,7.1,1
1453,3,2,13,361,7.9,1
1454,3,2,14,437,8.8,1
1455,3,2,15,399,9.3,1
1456,3,2,16,190,9,1
1457,3,2,17,18,8,1
1458,3,2,18,7,7.5,1
1459,3,2,19,0,6.9,1
1460,3,2,20,0,6.3,1
1461,3,2,21,0,5.7,1
1462,3,2,22,0,5.1,1
1463,3,2,23,0,4.6,1
1464,3,2,24,0,4,1
1465,3,3,1,0,3.3,1
1466,3,3,2,0,2.6,1
1467,3,3,3,0,1.9,1
1468,3,3,4,0,1.5,1
1469,3,3,5,0,1.1,1
1470,3,3,6,0,0.9,1
1471,3,3,7,0,0.6,1
1472,3,3,8,17,1,1
1473,3,3,9,179,2.6,1
1474,3,3,10,338,4.2,1
1475,3,3,11,389,5.2,1
1476,3,3,12,597,6.7,1
1477,3,3,13,478,7.2,1
1478,3,3,14,474,7.6,1
1479,3,3,15,367,7.6,1
1480,3,3,16,164,6.9,1
1481,3,3,17,22,5.8,1
1482,3,3,18,32,4.9,1
1483,3,3,19,1,4.1,1
1484,3,3,20,0,3.4,1
1485,3,3,21,0,2.8,1
1486,3,3,22,0,2.1,1
1487,3,3,23,0,1.4,1
1488,3,3,24,0,0.8,1
1489,3,4,1,0,0.2,1
1490,3,4,2,0,-0.4,1
1491,3,4,3,0,-1,1
1492,3,4,4,0,-1.4,1
1493,3,4,5,0,-1.7,1
1494,3,4,6,0,-2,1
1495,3,4,7,0,-2.2,1
1496,3,4,8,8,-2.1,1
1497,3,4,9,157,-0.2,1
1498,3,4,10,314,1.6,1
1499,3,4,11,393,3.1,1
1500,3,4,12,444,4.1,1
1501,3,4,13,467,4.9,1
1502,3,4,14,517,5.7,1
1503,3,4,15,435,6,1
1504,3,4,16,369,6,1
1505,3,4,17,283,5.7,1
1506,3,4,18,111,4.7,1
1507,3,4,19,3,3.5,1
1508,3,4,20,0,3.1,1
1509,3,4,21,0,2.6,1
1510,3,4,22,0,2.1,1
1511,3,4,23,0,1.7,1
1512,3,4,24,0,1.2,1
1513,3,5,1,0,1,0
1514,3,5,2,0,0.8,0
1515,3,5,3,0,0.6,0
1516,3,5,4,0,0.5,0
1517,3,5,5,0,0.4,0
1518,3,5,6,0,0.4,0
1519,3,5,7,0,0.3,0
1520,3,5,8,3,0.4,0
1521,3,5,9,14,0.5,0
1522,3,5,10,113,1.4,0
1523,3,5,11,265,2.9,0
1524,3,5,12,350,4.2,0
1525,3,5,13,387,5.2,0
1526,3,5,14,319,5.7,0
1527,3,5,15,376,6.3,0
1528,3,5,16,250,6.3,0
1529,3,5,17,127,5.9,0
1530,3,5,18,47,5.2,0
1531,3,5,19,1,4.5,0
1532,3,5,20,0,4.3,0
1533,3,5,21,0,4.1,0
1534,3,5,22,0,3.9,0
1535,3,5,23,0,3.5,0
1536,3,5,24,0,3.4,0
1537,3,6,1,0,2.8,0
1538,3,6,2,0,2.9,0
1539,3,6,3,0,2.7,0
1540,3,6,4,0,2.6,0
1541,3,6,5,0,2.5,0
1542,3,6,6,0,2.4,0
1543,3,6,7,0,2.3,0
1544,3,6,8,7,2.5,0
1545,3,6,9,93,3.5,0
1546,3,6,10,184,4.7,0
1547,3,6,11,241,5.6,0
1548,3,6,12,275,6.3,0
1549,3,6,13,317,6.9,0
1550,3,6,14,307,7.4,0
1551,3,6,15,271,7.6,0
1552,3,6,16,192,7.5,0
1553,3,6,17,127,7.1,0
1554,3,6,18,45,6.5,0
1555,3,6,19,1,5.8,0
1556,3,6,20,0,5.5,0
1557,3,6,21,0,5.1,0
1558,3,6,22,0,4.7,0
1559,3,6,23,0,4.4,0
1560,3,6,24,0,3.9,0
1561,3,7,1,0,3,1
1562,3,7,2,0,3.4,1
1563,3,7,3,0,3,1
1564,3,7,4,0,2.7,1
1565,3,7,5,0,2.7,1
1566,3,7,6,0,2.6,1
1567,3,7,7,0,2.6,1
1568,3,7,8,5,2.7,1
1569,3,7,9,34,3.1,1
1570,3,7,10,75,3.6,1
1571,3,7,11,89,3.9,1
1572,3,7,12,100,4.2,1
1573,3,7,13,111,4.5,1
1574,3,7,14,467,6,1
1575,3,7,15,400,6.9,1
1576,3,7,16,316,7.3,1
1577,3,7,17,197,7.4,1
1578,3,7,18,76,7,1
1579,3,7,19,1,6.4,1
1580,3,7,20,0,5.6,1
1581,3,7,21,0,4.8,1
1582,3,7,22,0,4,1
1583,3,7,23,0,3.1,1
1584,3,7,24,0,2.3,1
1585,3,8,1,0,1.4,1
1586,3,8,2,0,0.4,1
1587,3,8,3,0,-0.7,1
1588,3,8,4,0,-1.3,1
1589,3,8,5,0,-1.9,1
1590,3,8,6,0,-2.3,1
1591,3,8,7,0,-2.8,1
1592,3,8,8,16,-2.6,1
1593,3,8,9,150,-1.5,1
1594,3,8,10,267,-0.5,1
1595,3,8,11,386,0.5,1
1596,3,8,12,452,1.3,1
1597,3,8,13,468,1.8,1
1598,3,8,14,472,2.1,1
1599,3,8,15,396,2.2,1
1600,3,8,16,319,2,1
1601,3,8,17,203,1.5,1
1602,3,8,18,81,0.7,1
1603,3,8,19,1,-0.2,1
1604,3,8,20,0,-0.9,1
1605,3,8,21,0,-1.5,1
1606,3,8,22,0,-2.2,1
1607,3,8,23,0,-2.9,1
1608,3,8,24,0,-3.5,1
1609,3,9,1,0,-3.6,1
1610,3,9,2,0,-3.7,1
1611,3,9,3,0,-3.9,1
1612,3,9,4,0,-3.9,1
1613,3,9,5,0,-4,1
1614,3,9,6,0,-4.1,1
1615,3,9,7,0,-4.2,1
1616,3,9,8,24,-3.6,1
1617,3,9,9,194,-1.5,1
1618,3,9,10,346,0.4,1
1619,3,9,11,485,2.2,1
1620,3,9,12,578,3.7,1
1621,3,9,13,633,5,1
1622,3,9,14,618,5.8,1
1623,3,9,15,551,6.2,1
1624,3,9,16,425,6.1,1
1625,3,9,17,271,5.4,1
1626,3,9,18,115,4.2,1
1627,3,9,19,2,2.8,1
1628,3,9,20,0,2.4,1
1629,3,9,21,0,1.9,1
1630,3,9,22,0,1.4,1
1631,3,9,23,0,0.9,1
1632,3,9,24,0,0.4,1
1633,3,10,1,0,0.1,1
1634,3,10,2,0,-0.3,1
1635,3,10,3,0,-0.6,1
1636,3,10,4,0,-0.8,1
1637,3,10,5,0,-1,1
1638,3,10,6,0,-1.1,1
1639,3,10,7,0,-1.2,1
1640,3,10,8,16,-0.8,1
1641,3,10,9,136,0.7,1
1642,3,10,10,272,2.3,1
1643,3,10,11,368,3.8,1
1644,3,10,12,408,4.8,1
1645,3,10,13,446,5.7,1
1646,3,10,14,400,6.1,1
1647,3,10,15,374,6.4,1
1648,3,10,16,285,6.2,1
1649,3,10,17,180,5.7,1
1650,3,10,18,69,4.8,1
1651,3,10,19,1,3.8,1
1652,3,10,20,0,3.5,1
1653,3,10,21,0,3.1,1
1654,3,10,22,0,2.7,1
1655,3,10,23,0,2.4,1
1656,3,10,24,0,2,1
1657,3,11,1,0,1.7,1
1658,3,11,2,0,1.5,1
1659,3,11,3,0,1.2,1
1660,3,11,4,0,1.1,1
1661,3,11,5,0,0.9,1
1662,3,11,6,0,0.9,1
1663,3,11,7,0,0.8,1
1664,3,11,8,16,1.2,1
1665,3,11,9,192,3.5,1
1666,3,11,10,344,5.6,1
1667,3,11,11,478,7.5,1
1668,3,11,12,432,8.4,1
1669,3,11,13,504,9.3,1
1670,3,11,14,489,9.9,1
1671,3,11,15,428,10.2,1
1672,3,11,16,380,10.2,1
1673,3,11,17,151,9.3,1
1674,3,11,18,84,8.3,1
1675,3,11,19,1,7.1,1
1676,3,11,20,0,6.4,1
1677,3,11,21,0,5.6,1
1678,3,11,22,0,4.9,1
1679,3,11,23,0,4.2,1
1680,3,11,24,0,3.4,1
1681,3,12,1,0,2.5,0
1682,3,12,2,0,1.6,0
1683,3,12,3,0,0.6,0
1684,3,12,4,0,0.1,0
1685,3,12,5,0,-0.4,0
1686,3,12,6,0,-0.8,0
1687,3,12,7,0,-0.9,0
1688,3,12,8,58,-0.1,0
1689,3,12,9,200,1.4,0
1690,3,12,10,347,3.1,0
1691,3,12,11,468,4.8,0
1692,3,12,12,553,6.3,0
1693,3,12,13,578,7.4,0
1694,3,12,14,575,8.3,0
1695,3,12,15,513,8.7,0
1696,3,12,16,393,8.7,0
1697,3,12,17,268,8.2,0
1698,3,12,18,123,7.2,0
1699,3,12,19,4,5.9,0
