time(UTC),id,Month,Day,Hour,Irr,Text,Weekday
2006-11-18 17:00:00+00:00,7722,11,18,18,0.0,10.17,0
2006-11-18 18:00:00+00:00,7723,11,18,19,0.0,9.39,0
2006-11-18 19:00:00+00:00,7724,11,18,20,0.0,8.6,0
2006-11-18 20:00:00+00:00,7725,11,18,21,0.0,7.81,0
2006-11-18 21:00:00+00:00,7726,11,18,22,0.0,7.66,0
2006-11-18 22:00:00+00:00,7727,11,18,23,0.0,7.52,0
2006-11-18 23:00:00+00:00,7728,11,18,24,0.0,7.37,0
2006-11-19 00:00:00+00:00,7729,11,19,1,0.0,7.3,0
2006-11-19 01:00:00+00:00,7730,11,19,2,0.0,7.22,0
2006-11-19 02:00:00+00:00,7731,11,19,3,0.0,7.15,0
2006-11-19 03:00:00+00:00,7732,11,19,4,0.0,7.39,0
2006-11-19 04:00:00+00:00,7733,11,19,5,0.0,7.64,0
2006-11-19 05:00:00+00:00,7734,11,19,6,0.0,7.88,0
2006-11-19 06:00:00+00:00,7735,11,19,7,0.0,9.37,0
2006-11-19 07:00:00+00:00,7736,11,19,8,36.0,10.86,0
2006-11-19 08:00:00+00:00,7737,11,19,9,167.0,12.35,0
2006-11-19 09:00:00+00:00,7738,11,19,10,99.0,12.73,0
2006-11-19 10:00:00+00:00,7739,11,19,11,156.0,13.11,0
2006-11-19 11:00:00+00:00,7740,11,19,12,100.0,13.49,0
2006-11-19 12:00:00+00:00,7741,11,19,13,63.0,12.89,0
2006-11-19 13:00:00+00:00,7742,11,19,14,49.0,12.29,0
2006-11-19 14:00:00+00:00,7743,11,19,15,43.0,11.69,0
2006-11-19 15:00:00+00:00,7744,11,19,16,19.0,10.98,0
2006-11-19 16:00:00+00:00,7745,11,19,17,0.0,10.27,0
2006-11-19 17:00:00+00:00,7746,11,19,18,0.0,9.56,0
2006-11-19 18:00:00+00:00,7747,11,19,19,0.0,9.33,0
2006-11-19 19:00:00+00:00,7748,11,19,20,0.0,9.1,0
2006-11-19 20:00:00+00:00,7749,11,19,21,0.0,8.87,0
2006-11-19 21:00:00+00:00,7750,11,19,22,0.0,8.63,0
2006-11-19 22:00:00+00:00,7751,11,19,23,0.0,8.39,0
2006-11-19 23:00:00+00:00,7752,11,19,24,0.0,8.15,0
2006-11-20 00:00:00+00:00,7753,11,20,1,0.0,7.54,1
2006-11-20 01:00:00+00:00,7754,11,20,2,0.0,6.93,1
2006-11-20 02:00:00+00:00,7755,11,20,3,0.0,6.32,1
2006-11-20 03:00:00+00:00,7756,11,20,4,0.0,6.06,1
2006-11-20 04:00:00+00:00,7757,11,20,5,0.0,5.8,1
2006-11-20 05:00:00+00:00,7758,11,20,6,0.0,5.54,1
2006-11-20 06:00:00+00:00,7759,11,20,7,0.0,6.03,1
2006-11-20 07:00:00+00:00,7760,11,20,8,25.0,6.51,1
2006-11-20 08:00:00+00:00,7761,11,20,9,153.0,7.0,1
2006-11-20 09:00:00+00:00,7762,11,20,10,199.0,7.36,1
2006-11-20 10:00:00+00:00,7763,11,20,11,332.0,7.71,1
2006-11-20 11:00:00+00:00,7764,11,20,12,381.0,8.07,1
2006-11-20 12:00:00+00:00,7765,11,20,13,385.0,8.44,1
2006-11-20 13:00:00+00:00,7766,11,20,14,294.0,8.82,1
2006-11-20 14:00:00+00:00,7767,11,20,15,190.0,9.19,1
2006-11-20 15:00:00+00:00,7768,11,20,16,64.0,8.19,1
2006-11-20 16:00:00+00:00,7769,11,20,17,0.0,7.18,1
2006-11-20 17:00:00+00:00,7770,11,20,18,0.0,6.18,1
2006-11-20 18:00:00+00:00,7771,11,20,19,0.0,5.98,1
2006-11-20 19:00:00+00:00,7772,11,20,20,0.0,5.78,1
2006-11-20 20:00:00+00:00,7773,11,20,21,0.0,5.57,1
2006-11-20 21:00:00+00:00,7774,11,20,22,0.0,5.69,1
2006-11-20 22:00:00+00:00,7775,11,20,23,0.0,5.82,1
2006-11-20 23:00:00+00:00,7776,11,20,24,0.0,5.94,1
2006-11-21 00:00:00+00:00,7777,11,21,1,0.0,5.98,1
2006-11-21 01:00:00+00:00,7778,11,21,2,0.0,6.03,1
2006-11-21 02:00:00+00:00,7779,11,21,3,0.0,6.07,1
2006-11-21 03:00:00+00:00,7780,11,21,4,0.0,6.22,1
2006-11-21 04:00:00+00:00,7781,11,21,5,0.0,6.38,1
2006-11-21 05:00:00+00:00,7782,11,21,6,0.0,6.53,1
2006-11-21 06:00:00+00:00,7783,11,21,7,0.0,7.43,1
2006-11-21 07:00:00+00:00,7784,11,21,8,12.0,8.32,1
2006-11-21 08:00:00+00:00,7785,11,21,9,35.0,9.22,1
2006-11-21 09:00:00+00:00,7786,11,21,10,49.0,9.38,1
2006-11-21 10:00:00+00:00,7787,11,21,11,35.0,9.55,1
2006-11-21 11:00:00+00:00,7788,11,21,12,59.0,9.71,1
2006-11-21 12:00:00+00:00,7789,11,21,13,74.0,9.94,1
2006-11-21 13:00:00+00:00,7790,11,21,14,97.0,10.17,1
2006-11-21 14:00:00+00:00,7791,11,21,15,19.0,10.4,1
2006-11-21 15:00:00+00:00,7792,11,21,16,17.0,9.89,1
2006-11-21 16:00:00+00:00,7793,11,21,17,0.0,9.39,1
2006-11-21 17:00:00+00:00,7794,11,21,18,0.0,8.88,1
2006-11-21 18:00:00+00:00,7795,11,21,19,0.0,8.44,1
2006-11-21 19:00:00+00:00,7796,11,21,20,0.0,7.99,1
2006-11-21 20:00:00+00:00,7797,11,21,21,0.0,7.54,1
2006-11-21 21:00:00+00:00,7798,11,21,22,0.0,7.24,1
2006-11-21 22:00:00+00:00,7799,11,21,23,0.0,6.95,1
2006-11-21 23:00:00+00:00,7800,11,21,24,0.0,6.65,1
2006-11-22 00:00:00+00:00,7801,11,22,1,0.0,6.12,1
2006-11-22 01:00:00+00:00,7802,11,22,2,0.0,5.58,1
2006-11-22 02:00:00+00:00,7803,11,22,3,0.0,5.05,1
2006-11-22 03:00:00+00:00,7804,11,22,4,0.0,4.76,1
2006-11-22 04:00:00+00:00,7805,11,22,5,0.0,4.47,1
2006-11-22 05:00:00+00:00,7806,11,22,6,0.0,4.18,1
2006-11-22 06:00:00+00:00,7807,11,22,7,0.0,4.64,1
2006-11-22 07:00:00+00:00,7808,11,22,8,15.0,5.11,1
2006-11-22 08:00:00+00:00,7809,11,22,9,134.0,5.57,1
2006-11-22 09:00:00+00:00,7810,11,22,10,280.0,5.42,1
2006-11-22 10:00:00+00:00,7811,11,22,11,365.0,5.26,1
2006-11-22 11:00:00+00:00,7812,11,22,12,389.0,5.11,1
2006-11-22 12:00:00+00:00,7813,11,22,13,388.0,5.17,1
2006-11-22 13:00:00+00:00,7814,11,22,14,320.0,5.23,1
2006-11-22 14:00:00+00:00,7815,11,22,15,205.0,5.29,1
2006-11-22 15:00:00+00:00,7816,11,22,16,73.0,4.7,1
2006-11-22 16:00:00+00:00,7817,11,22,17,0.0,4.12,1
2006-11-22 17:00:00+00:00,7818,11,22,18,0.0,3.53,1
2006-11-22 18:00:00+00:00,7819,11,22,19,0.0,3.64,1
2006-11-22 19:00:00+00:00,7820,11,22,20,0.0,3.75,1
2006-11-22 20:00:00+00:00,7821,11,22,21,0.0,3.85,1
2006-11-22 21:00:00+00:00,7822,11,22,22,0.0,4.38,1
2006-11-22 22:00:00+00:00,7823,11,22,23,0.0,4.91,1
2006-11-22 23:00:00+00:00,7824,11,22,24,0.0,5.44,1
2006-11-23 00:00:00+00:00,7825,11,23,1,0.0,5.66,1
2006-11-23 01:00:00+00:00,7826,11,23,2,0.0,5.87,1
2006-11-23 02:00:00+00:00,7827,11,23,3,0.0,6.09,1
2006-11-23 03:00:00+00:00,7828,11,23,4,0.0,6.27,1
2006-11-23 04:00:00+00:00,7829,11,23,5,0.0,6.44,1
2006-11-23 05:00:00+00:00,7830,11,23,6,0.0,6.62,1
2006-11-23 06:00:00+00:00,7831,11,23,7,0.0,7.95,1
2006-11-23 07:00:00+00:00,7832,11,23,8,12.0,9.28,1
2006-11-23 08:00:00+00:00,7833,11,23,9,85.0,10.61,1
2006-11-23 09:00:00+00:00,7834,11,23,10,123.0,11.57,1
2006-11-23 10:00:00+00:00,7835,11,23,11,127.0,12.53,1
2006-11-23 11:00:00+00:00,7836,11,23,12,66.0,13.49,1
2006-11-23 12:00:00+00:00,7837,11,23,13,180.0,13.76,1
2006-11-23 13:00:00+00:00,7838,11,23,14,47.0,14.03,1
2006-11-23 14:00:00+00:00,7839,11,23,15,76.0,14.3,1
2006-11-23 15:00:00+00:00,7840,11,23,16,55.0,13.52,1
2006-11-23 16:00:00+00:00,7841,11,23,17,0.0,12.73,1
2006-11-23 17:00:00+00:00,7842,11,23,18,0.0,11.95,1
2006-11-23 18:00:00+00:00,7843,11,23,19,0.0,11.7,1
2006-11-23 19:00:00+00:00,7844,11,23,20,0.0,11.44,1
2006-11-23 20:00:00+00:00,7845,11,23,21,0.0,11.18,1
2006-11-23 21:00:00+00:00,7846,11,23,22,0.0,11.04,1
2006-11-23 22:00:00+00:00,7847,11,23,23,0.0,10.89,1
2006-11-23 23:00:00+00:00,7848,11,23,24,0.0,10.75,1
2006-11-24 00:00:00+00:00,7849,11,24,1,0.0,10.43,1
2006-11-24 01:00:00+00:00,7850,11,24,2,0.0,10.11,1
2006-11-24 02:00:00+00:00,7851,11,24,3,0.0,9.79,1
2006-11-24 03:00:00+00:00,7852,11,24,4,0.0,9.39,1
2006-11-24 04:00:00+00:00,7853,11,24,5,0.0,9.0,1
2006-11-24 05:00:00+00:00,7854,11,24,6,0.0,8.6,1
2006-11-24 06:00:00+00:00,7855,11,24,7,0.0,9.9,1
2006-11-24 07:00:00+00:00,7856,11,24,8,12.0,11.19,1
2006-11-24 08:00:00+00:00,7857,11,24,9,98.0,12.49,1
2006-11-24 09:00:00+00:00,7858,11,24,10,89.0,13.25,1
2006-11-24 10:00:00+00:00,7859,11,24,11,180.0,14.01,1
2006-11-24 11:00:00+00:00,7860,11,24,12,160.0,14.77,1
2006-11-24 12:00:00+00:00,7861,11,24,13,106.0,14.46,1
2006-11-24 13:00:00+00:00,7862,11,24,14,156.0,14.15,1
2006-11-24 14:00:00+00:00,7863,11,24,15,205.0,13.84,1
2006-11-24 15:00:00+00:00,7864,11,24,16,71.0,13.39,1
2006-11-24 16:00:00+00:00,7865,11,24,17,0.0,12.94,1
2006-11-24 17:00:00+00:00,7866,11,24,18,0.0,12.49,1
2006-11-24 18:00:00+00:00,7867,11,24,19,0.0,12.35,1
2006-11-24 19:00:00+00:00,7868,11,24,20,0.0,12.21,1
2006-11-24 20:00:00+00:00,7869,11,24,21,0.0,12.06,1
2006-11-24 21:00:00+00:00,7870,11,24,22,0.0,12.12,1
2006-11-24 22:00:00+00:00,7871,11,24,23,0.0,12.17,1
2006-11-24 23:00:00+00:00,7872,11,24,24,0.0,12.23,1
2006-11-25 00:00:00+00:00,7873,11,25,1,0.0,12.05,0
2006-11-25 01:00:00+00:00,7874,11,25,2,0.0,11.88,0
2006-11-25 02:00:00+00:00,7875,11,25,3,0.0,11.7,0
2006-11-25 03:00:00+00:00,7876,11,25,4,0.0,11.62,0
2006-11-25 04:00:00+00:00,7877,11,25,5,0.0,11.54,0
2006-11-25 05:00:00+00:00,7878,11,25,6,0.0,11.46,0
2006-11-25 06:00:00+00:00,7879,11,25,7,0.0,12.33,0
2006-11-25 07:00:00+00:00,7880,11,25,8,0.0,13.19,0
2006-11-25 08:00:00+00:00,7881,11,25,9,53.0,14.06,0
2006-11-25 09:00:00+00:00,7882,11,25,10,104.0,14.65,0
2006-11-25 10:00:00+00:00,7883,11,25,11,113.0,15.23,0
2006-11-25 11:00:00+00:00,7884,11,25,12,107.0,15.82,0
2006-11-25 12:00:00+00:00,7885,11,25,13,197.0,15.88,0
2006-11-25 13:00:00+00:00,7886,11,25,14,135.0,15.94,0
2006-11-25 14:00:00+00:00,7887,11,25,15,53.0,16.0,0
2006-11-25 15:00:00+00:00,7888,11,25,16,32.0,15.49,0
2006-11-25 16:00:00+00:00,7889,11,25,17,0.0,14.97,0
2006-11-25 17:00:00+00:00,7890,11,25,18,0.0,14.46,0
2006-11-25 18:00:00+00:00,7891,11,25,19,0.0,14.18,0
2006-11-25 19:00:00+00:00,7892,11,25,20,0.0,13.9,0
2006-11-25 20:00:00+00:00,7893,11,25,21,0.0,13.61,0
2006-11-25 21:00:00+00:00,7894,11,25,22,0.0,13.29,0
2006-11-25 22:00:00+00:00,7895,11,25,23,0.0,12.98,0
2006-11-25 23:00:00+00:00,7896,11,25,24,0.0,12.66,0
2006-11-26 00:00:00+00:00,7897,11,26,1,0.0,12.14,0
2006-11-26 01:00:00+00:00,7898,11,26,2,0.0,11.62,0
2006-11-26 02:00:00+00:00,7899,11,26,3,0.0,11.1,0
2006-11-26 03:00:00+00:00,7900,11,26,4,0.0,10.77,0
2006-11-26 04:00:00+00:00,7901,11,26,5,0.0,10.43,0
2006-11-26 05:00:00+00:00,7902,11,26,6,0.0,10.1,0
2006-11-26 06:00:00+00:00,7903,11,26,7,0.0,10.94,0
2006-11-26 07:00:00+00:00,7904,11,26,8,0.0,11.78,0
2006-11-26 08:00:00+00:00,7905,11,26,9,135.0,12.62,0
2006-11-26 09:00:00+00:00,7906,11,26,10,230.0,13.72,0
2006-11-26 10:00:00+00:00,7907,11,26,11,298.0,14.82,0
2006-11-26 11:00:00+00:00,7908,11,26,12,362.0,15.92,0
2006-11-26 12:00:00+00:00,7909,11,26,13,314.0,15.74,0
2006-11-26 13:00:00+00:00,7910,11,26,14,288.0,15.57,0
2006-11-26 14:00:00+00:00,7911,11,26,15,191.0,15.39,0
2006-11-26 15:00:00+00:00,7912,11,26,16,38.0,14.06,0
2006-11-26 16:00:00+00:00,7913,11,26,17,0.0,12.73,0
2006-11-26 17:00:00+00:00,7914,11,26,18,0.0,11.4,0
2006-11-26 18:00:00+00:00,7915,11,26,19,0.0,10.61,0
2006-11-26 19:00:00+00:00,7916,11,26,20,0.0,9.82,0
2006-11-26 20:00:00+00:00,7917,11,26,21,0.0,9.03,0
2006-11-26 21:00:00+00:00,7918,11,26,22,0.0,8.76,0
2006-11-26 22:00:00+00:00,7919,11,26,23,0.0,8.49,0
2006-11-26 23:00:00+00:00,7920,11,26,24,0.0,8.22,0
2006-11-27 00:00:00+00:00,7921,11,27,1,0.0,8.49,1
2006-11-27 01:00:00+00:00,7922,11,27,2,0.0,8.76,1
2006-11-27 02:00:00+00:00,7923,11,27,3,0.0,9.03,1
2006-11-27 03:00:00+00:00,7924,11,27,4,0.0,9.1,1
2006-11-27 04:00:00+00:00,7925,11,27,5,0.0,9.16,1
2006-11-27 05:00:00+00:00,7926,11,27,6,0.0,9.23,1
2006-11-27 06:00:00+00:00,7927,11,27,7,0.0,10.28,1
2006-11-27 07:00:00+00:00,7928,11,27,8,0.0,11.34,1
2006-11-27 08:00:00+00:00,7929,11,27,9,113.0,12.39,1
2006-11-27 09:00:00+00:00,7930,11,27,10,205.0,13.68,1
2006-11-27 10:00:00+00:00,7931,11,27,11,278.0,14.96,1
2006-11-27 11:00:00+00:00,7932,11,27,12,362.0,16.25,1
2006-11-27 12:00:00+00:00,7933,11,27,13,338.0,16.08,1
2006-11-27 13:00:00+00:00,7934,11,27,14,274.0,15.9,1
2006-11-27 14:00:00+00:00,7935,11,27,15,158.0,15.73,1
2006-11-27 15:00:00+00:00,7936,11,27,16,48.0,14.45,1
2006-11-27 16:00:00+00:00,7937,11,27,17,0.0,13.17,1
2006-11-27 17:00:00+00:00,7938,11,27,18,0.0,11.89,1
2006-11-27 18:00:00+00:00,7939,11,27,19,0.0,11.14,1
2006-11-27 19:00:00+00:00,7940,11,27,20,0.0,10.39,1
2006-11-27 20:00:00+00:00,7941,11,27,21,0.0,9.64,1
2006-11-27 21:00:00+00:00,7942,11,27,22,0.0,9.31,1
2006-11-27 22:00:00+00:00,7943,11,27,23,0.0,8.99,1
2006-11-27 23:00:00+00:00,7944,11,27,24,0.0,8.66,1
2006-11-28 00:00:00+00:00,7945,11,28,1,0.0,8.24,1
2006-11-28 01:00:00+00:00,7946,11,28,2,0.0,7.82,1
2006-11-28 02:00:00+00:00,7947,11,28,3,0.0,7.4,1
2006-11-28 03:00:00+00:00,7948,11,28,4,0.0,7.58,1
2006-11-28 04:00:00+00:00,7949,11,28,5,0.0,7.77,1
2006-11-28 05:00:00+00:00,7950,11,28,6,0.0,7.95,1
2006-11-28 06:00:00+00:00,7951,11,28,7,0.0,9.46,1
2006-11-28 07:00:00+00:00,7952,11,28,8,0.0,10.98,1
2006-11-28 08:00:00+00:00,7953,11,28,9,90.0,12.49,1
2006-11-28 09:00:00+00:00,7954,11,28,10,149.0,13.57,1
2006-11-28 10:00:00+00:00,7955,11,28,11,173.0,14.64,1
2006-11-28 11:00:00+00:00,7956,11,28,12,208.0,15.72,1
2006-11-28 12:00:00+00:00,7957,11,28,13,204.0,15.47,1
2006-11-28 13:00:00+00:00,7958,11,28,14,178.0,15.22,1
2006-11-28 14:00:00+00:00,7959,11,28,15,107.0,14.97,1
2006-11-28 15:00:00+00:00,7960,11,28,16,38.0,13.9,1
2006-11-28 16:00:00+00:00,7961,11,28,17,0.0,12.84,1
2006-11-28 17:00:00+00:00,7962,11,28,18,0.0,11.77,1
2006-11-28 18:00:00+00:00,7963,11,28,19,0.0,11.16,1
2006-11-28 19:00:00+00:00,7964,11,28,20,0.0,10.54,1
2006-11-28 20:00:00+00:00,7965,11,28,21,0.0,9.92,1
2006-11-28 21:00:00+00:00,7966,11,28,22,0.0,9.59,1
2006-11-28 22:00:00+00:00,7967,11,28,23,0.0,9.26,1
2006-11-28 23:00:00+00:00,7968,11,28,24,0.0,8.93,1
2006-11-29 00:00:00+00:00,7969,11,29,1,0.0,8.77,1
2006-11-29 01:00:00+00:00,7970,11,29,2,0.0,8.62,1
2006-11-29 02:00:00+00:00,7971,11,29,3,0.0,8.46,1
2006-11-29 03:00:00+00:00,7972,11,29,4,0.0,8.53,1
2006-11-29 04:00:00+00:00,7973,11,29,5,0.0,8.6,1
2006-11-29 05:00:00+00:00,7974,11,29,6,0.0,8.67,1
2006-11-29 06:00:00+00:00,7975,11,29,7,0.0,9.32,1
2006-11-29 07:00:00+00:00,7976,11,29,8,0.0,9.98,1
2006-11-29 08:00:00+00:00,7977,11,29,9,38.0,10.63,1
2006-11-29 09:00:00+00:00,7978,11,29,10,104.0,10.49,1
2006-11-29 10:00:00+00:00,7979,11,29,11,93.0,10.36,1
2006-11-29 11:00:00+00:00,7980,11,29,12,97.0,10.22,1
2006-11-29 12:00:00+00:00,7981,11,29,13,61.0,10.02,1
2006-11-29 13:00:00+00:00,7982,11,29,14,62.0,9.81,1
2006-11-29 14:00:00+00:00,7983,11,29,15,53.0,9.61,1
2006-11-29 15:00:00+00:00,7984,11,29,16,12.0,9.29,1
2006-11-29 16:00:00+00:00,7985,11,29,17,0.0,8.96,1
2006-11-29 17:00:00+00:00,7986,11,29,18,0.0,8.64,1
2006-11-29 18:00:00+00:00,7987,11,29,19,0.0,8.54,1
2006-11-29 19:00:00+00:00,7988,11,29,20,0.0,8.44,1
2006-11-29 20:00:00+00:00,7989,11,29,21,0.0,8.34,1
2006-11-29 21:00:00+00:00,7990,11,29,22,0.0,8.26,1
2006-11-29 22:00:00+00:00,7991,11,29,23,0.0,8.18,1
2006-11-29 23:00:00+00:00,7992,11,29,24,0.0,8.1,1
2006-11-30 00:00:00+00:00,7993,11,30,1,0.0,7.98,1
2006-11-30 01:00:00+00:00,7994,11,30,2,0.0,7.87,1
2006-11-30 02:00:00+00:00,7995,11,30,3,0.0,7.75,1
2006-11-30 03:00:00+00:00,7996,11,30,4,0.0,7.5,1
2006-11-30 04:00:00+00:00,7997,11,30,5,0.0,7.24,1
2006-11-30 05:00:00+00:00,7998,11,30,6,0.0,6.99,1
2006-11-30 06:00:00+00:00,7999,11,30,7,0.0,8.07,1
2006-11-30 07:00:00+00:00,8000,11,30,8,0.0,9.16,1
2006-11-30 08:00:00+00:00,8001,11,30,9,48.0,10.24,1
2006-11-30 09:00:00+00:00,8002,11,30,10,62.0,11.17,1
2006-11-30 10:00:00+00:00,8003,11,30,11,96.0,12.09,1
2006-11-30 11:00:00+00:00,8004,11,30,12,180.0,13.02,1
2006-11-30 12:00:00+00:00,8005,11,30,13,238.0,12.94,1
2006-11-30 13:00:00+00:00,8006,11,30,14,245.0,12.86,1
2006-11-30 14:00:00+00:00,8007,11,30,15,160.0,12.78,1
2006-11-30 15:00:00+00:00,8008,11,30,16,35.0,11.29,1
2006-11-30 16:00:00+00:00,8009,11,30,17,0.0,7.71,1
2006-11-30 17:00:00+00:00,8010,11,30,18,0.0,7.5,1
2006-11-30 18:00:00+00:00,8011,11,30,19,0.0,7.3,1
2006-11-30 19:00:00+00:00,8012,11,30,20,0.0,7.1,1
2006-11-30 20:00:00+00:00,8013,11,30,21,0.0,6.9,1
2006-11-30 21:00:00+00:00,8014,11,30,22,0.0,6.7,1
2006-11-30 22:00:00+00:00,8015,11,30,23,0.0,6.5,1
2006-11-30 23:00:00+00:00,8016,11,30,24,0.0,6.29,1
2006-12-01 00:00:00+00:00,8017,12,1,1,0.0,6.09,1
2006-12-01 01:00:00+00:00,8018,12,1,2,0.0,5.89,1
2006-12-01 02:00:00+00:00,8019,12,1,3,0.0,5.69,1
2006-12-01 03:00:00+00:00,8020,12,1,4,0.0,5.49,1
2006-12-01 04:00:00+00:00,8021,12,1,5,0.0,5.28,1
2006-12-01 05:00:00+00:00,8022,12,1,6,0.0,5.08,1
2006-12-01 06:00:00+00:00,8023,12,1,7,0.0,4.88,1
2006-12-01 07:00:00+00:00,8024,12,1,8,0.0,4.68,1
2006-12-01 08:00:00+00:00,8025,12,1,9,102.0,8.74,1
2006-12-01 09:00:00+00:00,8026,12,1,10,222.0,10.18,1
2006-12-01 10:00:00+00:00,8027,12,1,11,313.0,11.61,1
2006-12-01 11:00:00+00:00,8028,12,1,12,380.0,13.04,1
2006-12-01 12:00:00+00:00,8029,12,1,13,368.0,12.76,1
2006-12-01 13:00:00+00:00,8030,12,1,14,305.0,12.47,1
2006-12-01 14:00:00+00:00,8031,12,1,15,198.0,12.19,1
2006-12-01 15:00:00+00:00,8032,12,1,16,64.0,10.94,1
2006-12-01 16:00:00+00:00,8033,12,1,17,0.0,9.7,1
2006-12-01 17:00:00+00:00,8034,12,1,18,0.0,8.46,1
2006-12-01 18:00:00+00:00,8035,12,1,19,0.0,7.86,1
2006-12-01 19:00:00+00:00,8036,12,1,20,0.0,7.27,1
2006-12-01 20:00:00+00:00,8037,12,1,21,0.0,6.67,1
2006-12-01 21:00:00+00:00,8038,12,1,22,0.0,6.6,1
2006-12-01 22:00:00+00:00,8039,12,1,23,0.0,6.52,1
2006-12-01 23:00:00+00:00,8040,12,1,24,0.0,6.45,1
2006-12-02 00:00:00+00:00,8041,12,2,1,0.0,6.08,0
2006-12-02 01:00:00+00:00,8042,12,2,2,0.0,5.7,0
2006-12-02 02:00:00+00:00,8043,12,2,3,0.0,5.33,0
2006-12-02 03:00:00+00:00,8044,12,2,4,0.0,5.41,0
2006-12-02 04:00:00+00:00,8045,12,2,5,0.0,5.5,0
2006-12-02 05:00:00+00:00,8046,12,2,6,0.0,5.58,0
2006-12-02 06:00:00+00:00,8047,12,2,7,0.0,6.83,0
2006-12-02 07:00:00+00:00,8048,12,2,8,0.0,8.08,0
2006-12-02 08:00:00+00:00,8049,12,2,9,78.0,9.33,0
2006-12-02 09:00:00+00:00,8050,12,2,10,42.0,10.42,0
2006-12-02 10:00:00+00:00,8051,12,2,11,185.0,11.51,0
2006-12-02 11:00:00+00:00,8052,12,2,12,206.0,12.59,0
2006-12-02 12:00:00+00:00,8053,12,2,13,266.0,12.12,0
2006-12-02 13:00:00+00:00,8054,12,2,14,160.0,11.66,0
2006-12-02 14:00:00+00:00,8055,12,2,15,116.0,11.19,0
2006-12-02 15:00:00+00:00,8056,12,2,16,9.0,10.65,0
2006-12-02 16:00:00+00:00,8057,12,2,17,0.0,10.11,0
2006-12-02 17:00:00+00:00,8058,12,2,18,0.0,9.57,0
2006-12-02 18:00:00+00:00,8059,12,2,19,0.0,9.14,0
2006-12-02 19:00:00+00:00,8060,12,2,20,0.0,8.71,0
2006-12-02 20:00:00+00:00,8061,12,2,21,0.0,8.28,0
2006-12-02 21:00:00+00:00,8062,12,2,22,0.0,8.29,0
2006-12-02 22:00:00+00:00,8063,12,2,23,0.0,8.29,0
2006-12-02 23:00:00+00:00,8064,12,2,24,0.0,8.3,0
2006-12-03 00:00:00+00:00,8065,12,3,1,0.0,8.42,0
2006-12-03 01:00:00+00:00,8066,12,3,2,0.0,8.54,0
2006-12-03 02:00:00+00:00,8067,12,3,3,0.0,8.66,0
2006-12-03 03:00:00+00:00,8068,12,3,4,0.0,8.74,0
2006-12-03 04:00:00+00:00,8069,12,3,5,0.0,8.83,0
2006-12-03 05:00:00+00:00,8070,12,3,6,0.0,8.91,0
2006-12-03 06:00:00+00:00,8071,12,3,7,0.0,9.52,0
2006-12-03 07:00:00+00:00,8072,12,3,8,0.0,10.12,0
2006-12-03 08:00:00+00:00,8073,12,3,9,97.0,10.72,0
2006-12-03 09:00:00+00:00,8074,12,3,10,198.0,11.36,0
2006-12-03 10:00:00+00:00,8075,12,3,11,315.0,11.99,0
2006-12-03 11:00:00+00:00,8076,12,3,12,378.0,12.62,0
2006-12-03 12:00:00+00:00,8077,12,3,13,349.0,12.57,0
2006-12-03 13:00:00+00:00,8078,12,3,14,236.0,12.52,0
2006-12-03 14:00:00+00:00,8079,12,3,15,190.0,12.47,0
2006-12-03 15:00:00+00:00,8080,12,3,16,18.0,11.93,0
2006-12-03 16:00:00+00:00,8081,12,3,17,0.0,11.39,0
2006-12-03 17:00:00+00:00,8082,12,3,18,0.0,10.85,0
2006-12-03 18:00:00+00:00,8083,12,3,19,0.0,10.47,0
2006-12-03 19:00:00+00:00,8084,12,3,20,0.0,10.09,0
2006-12-03 20:00:00+00:00,8085,12,3,21,0.0,9.71,0
2006-12-03 21:00:00+00:00,8086,12,3,22,0.0,9.63,0
2006-12-03 22:00:00+00:00,8087,12,3,23,0.0,9.55,0
2006-12-03 23:00:00+00:00,8088,12,3,24,0.0,9.47,0
2006-12-04 00:00:00+00:00,8089,12,4,1,0.0,9.44,1
2006-12-04 01:00:00+00:00,8090,12,4,2,0.0,9.42,1
2006-12-04 02:00:00+00:00,8091,12,4,3,0.0,9.39,1
2006-12-04 03:00:00+00:00,8092,12,4,4,0.0,9.12,1
2006-12-04 04:00:00+00:00,8093,12,4,5,0.0,8.85,1
2006-12-04 05:00:00+00:00,8094,12,4,6,0.0,8.58,1
2006-12-04 06:00:00+00:00,8095,12,4,7,0.0,9.05,1
2006-12-04 07:00:00+00:00,8096,12,4,8,0.0,9.51,1
2006-12-04 08:00:00+00:00,8097,12,4,9,81.0,9.97,1
2006-12-04 09:00:00+00:00,8098,12,4,10,116.0,10.4,1
2006-12-04 10:00:00+00:00,8099,12,4,11,136.0,10.82,1
2006-12-04 11:00:00+00:00,8100,12,4,12,66.0,11.24,1
2006-12-04 12:00:00+00:00,8101,12,4,13,233.0,11.37,1
2006-12-04 13:00:00+00:00,8102,12,4,14,87.0,11.5,1
2006-12-04 14:00:00+00:00,8103,12,4,15,26.0,11.63,1
2006-12-04 15:00:00+00:00,8104,12,4,16,44.0,11.25,1
2006-12-04 16:00:00+00:00,8105,12,4,17,0.0,10.88,1
2006-12-04 17:00:00+00:00,8106,12,4,18,0.0,10.51,1
2006-12-04 18:00:00+00:00,8107,12,4,19,0.0,10.26,1
2006-12-04 19:00:00+00:00,8108,12,4,20,0.0,10.02,1
2006-12-04 20:00:00+00:00,8109,12,4,21,0.0,9.77,1
