id,nom,T_aller,T_retour,Id_Parc,no_parc,qlEner_iEGID,qlEner_sCommune,qlEner_sRue,qlEner_sNoRue,qlEner_sType,qlEner_Conso,qlEner_iCuisson,qlEner_sRecommendation,qlEner_iEDID,Année_construction,Période_de_construction,Année_de_rénovation_du_bâtiment,Surface_bâtiment,Nombre_de_niveau,SRE_calculée,qlEner_Densité,qlEner_iConsoRenov,geometry
0.0,Sud-Ouest / Cadouest,130.0,70.0,132119.0,119.0,887761.0,Lausanne,Avenue d'Echallens,150,Gaz,100.068608,,CAD prévu,0.0,0.0,8012.0,0.0,88.0,2.0,140.800003,710.714545454545,,MULTIPOINT (2536525.6860000496 1153896.2550046688)
0.0,Vallon,175.0,75.0,13210189.0,10189.0,300000283.0,Lausanne,Place de la Riponne,2B,Gaz,209.044642,,Gaz conservé,0.0,1839.0,8011.0,0.0,377.0,1.0,301.600006,693.118839522546,,MULTIPOINT (2538117.0000000494 1152703.0000047954)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325158.0,5158.0,886019.0,Lausanne,Boulevard de Grancy,20,Gaz,435.749134,,CAD futur,0.0,1900.0,8011.0,2016.0,131.0,6.0,628.799988,692.985263994911,,MULTIPOINT (2537899.9750000504 1151919.4420048778)
0.0,Ruffy,175.0,75.0,1323619.0,3619.0,881485.0,Lausanne,Avenue du Temple,26D,CAD,76.2,,Déjà raccordé remplaçable par sonde,0.0,1987.0,8017.0,0.0,46.0,3.0,110.400002,690.217391304348,,MULTIPOINT (2539585.178000047 1153621.2080046951)
0.0,Ruffy,175.0,75.0,1323531.0,3531.0,881459.0,Lausanne,Chemin du Devin,57B,Gaz,2290.830296,,CAD futur,0.0,1965.0,8014.0,0.0,346.0,12.0,3321.6001,689.676750963391,,MULTIPOINT (2539785.008000047 1153700.4140046856)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325781.0,5781.0,2118611.0,Lausanne,Chemin des Croix-Rouges,9,CAD,406.9,,Déjà raccordé,0.0,1888.0,8011.0,2017.0,148.0,5.0,592.0,687.331081081081,,MULTIPOINT (2537254.53600005 1152449.2660048194)
0.0,Ruffy,175.0,75.0,1323715.0,3715.0,881577.0,Lausanne,Chemin du Devin,82,Mazout,322.78871,,CAD futur,0.0,1971.0,8015.0,2014.0,197.0,3.0,472.799988,682.717237732657,,MULTIPOINT (2539847.644000047 1153778.7630046809)
,,,,1325763.0,5763.0,885103.0,Lausanne,Avenue du Léman,71,Gaz,332.87782,,Gaz conservé,0.0,1929.0,8012.0,0.0,122.0,5.0,488.0,682.126680327869,,MULTIPOINT (2539665.261000049 1151780.291004888)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325205.0,5205.0,885735.0,Lausanne,Rue Jean-Jacques-Cart,6,CAD,1391.1,,Déjà raccordé,0.0,1904.0,8011.0,0.0,641.0,4.0,2051.19995,678.188377535101,,MULTIPOINT (2537632.361000051 1151754.724004895)
0.0,Ruffy,175.0,75.0,1323619.0,3619.0,881489.0,Lausanne,Avenue du Temple,28D,CAD,74.8,,Déjà raccordé remplaçable par sonde,0.0,1986.0,8017.0,0.0,46.0,3.0,110.400002,677.536231884058,,MULTIPOINT (2539572.177000047 1153645.5480046931)
0.0,Vennes-Boissonet,175.0,75.0,1323589.0,3589.0,881056.0,Lausanne,Route d'Oron,10,CAD,214.0,,Déjà raccordé remplaçable par sonde,0.0,1907.0,8011.0,0.0,132.0,3.0,316.799988,675.50505050505,,MULTIPOINT (2539394.512000047 1153936.4390046601)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324681.0,4681.0,886266.0,Lausanne,Avenue de Cour,92,Mazout,899.16988,,CAD futur,0.0,1969.0,8014.0,2011.0,278.0,6.0,1334.40002,673.838339328537,,MULTIPOINT (2536623.618000051 1152039.3590048647)
,,,,1325424.0,5424.0,885979.0,Lausanne,Avenue d'Ouchy,76,Gaz,1540.579791,,CAD prévu,0.0,1907.0,8011.0,0.0,480.0,6.0,2304.0,668.654423177083,,MULTIPOINT (2537723.3200000515 1150988.8830049771)
0.0,Sud-Ouest / Cadouest,130.0,70.0,,,280090892.0,Lausanne,Place de l'Europe,5B,CAD,128.1,,Déjà raccordé,0.0,2008.0,8021.0,0.0,240.0,0.0,192.0,667.1875,,MULTIPOINT (2537994.2210000497 1152455.2800048196)
0.0,Bergières-Bossons,130.0,70.0,13210112.0,10112.0,882651.0,Lausanne,Rue Adrien-Pichard,5,Mazout,244.51689,,Gaz remplace mazout ,0.0,1909.0,8011.0,0.0,77.0,6.0,369.600006,661.571672077922,,MULTIPOINT (2538024.4750000495 1152630.5380048004)
0.0,Bergières-Bossons,130.0,70.0,,,9081208.0,Lausanne,Rue de la Borde,30B,CAD,961.6,,Déjà raccordé,0.0,1965.0,8014.0,2012.0,1822.0,1.0,1457.59998,659.714599341383,,MULTIPOINT (2538093.3190000486 1153619.8570046967)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325226.0,5226.0,885761.0,Lausanne,Avenue Floréal,14,Gaz,791.077508,,CAD actuel,0.0,1931.0,8012.0,0.0,253.0,6.0,1214.40002,651.414285243742,,MULTIPOINT (2537683.4400000507 1151599.4510049096)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324681.0,4681.0,886267.0,Lausanne,Avenue de Cour,94,Mazout,899.16988,,CAD futur,0.0,1969.0,8014.0,2011.0,289.0,6.0,1387.19995,648.190513264129,,MULTIPOINT (2536605.9180000513 1152046.2690048649)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324681.0,4681.0,886268.0,Lausanne,Avenue de Cour,96,Mazout,899.16988,,CAD futur,0.0,1969.0,8014.0,2011.0,290.0,6.0,1392.0,645.955373563218,,MULTIPOINT (2536587.4470000514 1152052.3990048678)
0.0,Sud-Ouest / Cadouest,130.0,70.0,132337.0,337.0,884179.0,Lausanne,Avenue de Morges,151,Mazout,494.82039,,CAD futur,0.0,1932.0,8012.0,2004.0,160.0,6.0,768.0,644.2973828125,,MULTIPOINT (2536571.2270000502 1153104.8310047511)
0.0,Sud-Ouest / Cadouest,130.0,70.0,132337.0,337.0,884181.0,Lausanne,Avenue de Morges,155,Mazout,494.82039,,CAD futur,0.0,1932.0,8012.0,2004.0,160.0,6.0,768.0,644.2973828125,,MULTIPOINT (2536543.64700005 1153106.0510047518)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325868.0,5868.0,300000588.0,Lausanne,Chemin de Mornex,10,Gaz,407.665873,,CAD futur,0.0,1995.0,8018.0,2010.0,791.0,1.0,632.799988,644.225463021492,,MULTIPOINT (2537829.5480000502 1152256.164004841)
,,,,13220200.0,20200.0,300000681.0,Lausanne,Avenue des Boveresses,88,Gaz,1845.070685,,Gaz conservé,0.0,2006.0,8021.0,0.0,900.0,4.0,2880.0,640.649543402778,,MULTIPOINT (2540977.9780000453 1154405.274004611)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1326066.0,6066.0,2119551.0,Lausanne,Place Saint-François,14,Gaz,2582.421675,,CAD actuel,0.0,1903.0,8011.0,2013.0,1285.0,4.0,4112.0,628.020835359922,,MULTIPOINT (2538275.2320000497 1152297.7320048374)
0.0,Sud-Ouest / Cadouest,130.0,70.0,,,300000113.0,Lausanne,Avenue de Cour,14B,Gaz,257.034,,CAD actuel,0.0,1966.0,8014.0,0.0,512.0,1.0,409.600006,627.5244140625,,MULTIPOINT (2537386.468000051 1151660.9680049075)
0.0,Sud-Ouest / Cadouest,130.0,70.0,132337.0,337.0,884180.0,Lausanne,Avenue de Morges,153,Mazout,494.82039,,CAD futur,0.0,1932.0,8012.0,2004.0,166.0,6.0,796.799988,621.00952560241,,MULTIPOINT (2536557.95700005 1153105.3910047498)
0.0,Vennes-Boissonet,175.0,75.0,,,300000041.0,Lausanne,Route de Berne,19,CAD,45.8,,Déjà raccordé,0.0,1928.0,8012.0,0.0,47.0,2.0,75.1999969,609.042553191489,,MULTIPOINT (2539276.260000047 1154046.6980046516)
0.0,Cadouest,0.0,0.0,1324207.0,4207.0,300000774.0,Lausanne,Route de Chavannes,66,Gaz,976.497407,,Gaz conservé,0.0,2007.0,8021.0,0.0,401.0,5.0,1604.0,608.788907107232,,MULTIPOINT (2534874.755000051 1153178.736004749)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1326176.0,6176.0,300000212.0,Lausanne,Avenue Juste-Olivier,1,Gaz,245.699527,,CAD futur,0.0,1910.0,8011.0,0.0,512.0,1.0,409.600006,599.852360839844,,MULTIPOINT (2538531.51200005 1151978.026004868)
0.0,Vallon,175.0,75.0,13210320.0,10320.0,300000085.0,Lausanne,Rue Charles-Vuillermet,5,CAD,154.8,,Déjà raccordé,0.0,0.0,8011.0,0.0,324.0,1.0,259.200012,597.222222222222,,MULTIPOINT (2538377.955000049 1152755.6940047883)
0.0,Vallon,175.0,75.0,13210348.0,10348.0,882444.0,Lausanne,Avenue Robert-de-Menthon,17,CAD,212.1,,Déjà raccordé,0.0,1910.0,8011.0,1982.0,89.0,5.0,356.0,595.786516853933,,MULTIPOINT (2538462.865000049 1152801.0640047854)
0.0,Sud-Ouest / Cadouest,130.0,70.0,,,300000349.0,Lausanne,Rue de la Vigie,4,CAD,510.9,,Déjà raccordé,0.0,1985.0,8016.0,2010.0,539.0,2.0,862.400024,592.416512059369,,MULTIPOINT (2537482.8800000497 1152657.0550047965)
,,,,13214038.0,14038.0,300000361.0,Lausanne,Route de Neuchâtel,2,Gaz,20.829124,,Sondes,0.0,1953.0,8013.0,0.0,44.0,1.0,35.2000008,591.736477272727,,MULTIPOINT (2536101.4920000453 1157944.0580042405)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325920.0,5920.0,2119571.0,Lausanne,Rue Saint-François,18,Gaz,232.929567,,CAD actuel,0.0,1918.0,8011.0,2015.0,249.0,2.0,398.399994,584.662567771084,,MULTIPOINT (2538240.5430000494 1152426.1490048242)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324391.0,4391.0,886632.0,Lausanne,Chemin du Couchant,46,Gaz,107.104541,,CAD actuel,0.0,1999.0,8019.0,2016.0,46.0,5.0,184.0,582.08989673913,,MULTIPOINT (2536176.800000051 1152532.5710048133)
0.0,Sud-Ouest / Cadouest,130.0,70.0,132455.0,455.0,884263.0,Lausanne,Chemin de Boston,22,Gaz,166.426127,,Gaz conservé,0.0,1908.0,8011.0,0.0,120.0,3.0,288.0,577.868496527778,,MULTIPOINT (2537096.50100005 1152889.0660047773)
,,,,1325611.0,5611.0,885656.0,Lausanne,Avenue de l'Elysée,48,Gaz,154.237948,,Sondes,0.0,1927.0,8012.0,0.0,112.0,3.0,268.799988,573.801889880952,,MULTIPOINT (2538487.893000051 1151128.5960049597)
0.0,Vallon,175.0,75.0,1322930.0,2930.0,880679.0,Lausanne,Chemin du Petit-Château,1,CAD,176.993189,,Déjà raccordé,0.0,1700.0,8011.0,0.0,131.0,3.0,314.399994,562.955435750636,,MULTIPOINT (2538357.4530000486 1153160.0340047455)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1321045.0,1045.0,883280.0,Lausanne,Avenue de France,16,Gaz,611.26167,,CAD futur,0.0,1910.0,8011.0,0.0,195.0,7.0,1092.0,559.763434065934,,MULTIPOINT (2537488.9720000494 1152917.8380047735)
0.0,Dôle,175.0,75.0,13210666.0,10666.0,884479.0,Lausanne,Rue Cheneau-de-Bourg,2,CAD,424.1,0.0,Déjà raccordé,0.0,1936.0,8012.0,2015.0,136.0,7.0,761.599976,556.853991596639,,MULTIPOINT (2538422.976000049 1152481.0650048186)
,,,,1327056.0,7056.0,880664.0,Lausanne,Route de la Clochatte,14,Gaz,594.681754,,Gaz conservé,0.0,1997.0,8019.0,0.0,334.0,4.0,1068.80005,556.401341691617,,MULTIPOINT (2538683.4400000465 1154963.069004552)
0.0,Sud-Ouest / Cadouest,130.0,70.0,,,2119401.0,Lausanne,Avenue de Provence,10,CAD,892.3,,Déjà raccordé,0.0,1970.0,8014.0,2015.0,1004.0,2.0,1606.40002,555.465637450199,,MULTIPOINT (2536414.7350000506 1152787.964004789)
,,,,,,300000662.0,Lausanne,Route de la Clochatte,16A,Gaz,640.7695,,Gaz conservé,0.0,2007.0,8021.0,0.0,364.0,4.0,1164.80005,550.111177884615,,MULTIPOINT (2538727.9510000465 1154997.8700045515)
,,,,1327063.0,7063.0,2119878.0,Lausanne,Chemin Louis-Boissonnet,90,Gaz,361.357428,,Gaz conservé,0.0,1994.0,8018.0,0.0,209.0,4.0,668.799988,540.307159090909,,MULTIPOINT (2538866.7450000467 1154780.8180045707)
0.0,Bergières-Bossons,130.0,70.0,1321388.0,1388.0,883119.0,Lausanne,Rue du Petit-Beaulieu,10,Gaz,234.562502,,CAD actuel,0.0,0.0,8012.0,0.0,136.0,4.0,435.200012,538.976337316177,,MULTIPOINT (2537574.2400000496 1153116.42000475)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325841.0,5841.0,2119504.0,Lausanne,Avenue Louis-Ruchonnet,1,Gaz,404.375847,,CAD actuel,0.0,1904.0,8011.0,0.0,469.0,2.0,750.400024,538.880393123667,,MULTIPOINT (2537753.2360000503 1152154.9270048558)
0.0,Ruffy,175.0,75.0,1323619.0,3619.0,881480.0,Lausanne,Avenue du Temple,24B,CAD,76.2,,Déjà raccordé remplaçable par sonde,0.0,1987.0,8017.0,0.0,59.0,3.0,141.600006,538.135593220339,,MULTIPOINT (2539604.208000047 1153601.2380046956)
0.0,Sud-Ouest / Cadouest,130.0,70.0,13210646.0,10646.0,300000294.0,Lausanne,Rue du Rôtillon,16,Gaz,105.572039,,CAD actuel,0.0,1958.0,8013.0,0.0,246.0,1.0,196.800003,536.443287601626,,MULTIPOINT (2538345.8150000493 1152442.1470048227)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325194.0,5194.0,885703.0,Lausanne,Rue Jean-Jacques-Cart,2,CAD,678.6,,Déjà raccordé,0.0,1911.0,8011.0,0.0,266.0,6.0,1276.80005,531.484962406015,,MULTIPOINT (2537701.242000051 1151735.8650049004)
0.0,Ruffy,175.0,75.0,1327475.0,7475.0,882308.0,Lausanne,Avenue de Béthusy,84B,CAD,821.0,,Déjà raccordé,0.0,1972.0,8015.0,0.0,325.0,6.0,1560.0,526.282051282051,,MULTIPOINT (2539603.912000048 1152944.6530047683)
0.0,Bergières-Bossons,130.0,70.0,,,2118452.0,Lausanne,Place Chauderon,4,Gaz,608.309441,,Gaz conservé,0.0,1978.0,8015.0,2014.0,724.0,2.0,1158.40002,525.129006388122,,MULTIPOINT (2537740.6030000495 1152781.0910047842)
0.0,Ruffy,175.0,75.0,1323036.0,3036.0,881564.0,Lausanne,Avenue du Temple,13B,CAD,1041.9,,Déjà raccordé,0.0,1966.0,8014.0,0.0,355.0,7.0,1988.0,524.094567404427,,MULTIPOINT (2539660.5510000475 1153338.3050047269)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324416.0,4416.0,300000110.0,Lausanne,Chemin du Couchant,13,Gaz,211.373476,,Sondes,0.0,1950.0,8013.0,0.0,508.0,1.0,406.399994,520.111899606299,,MULTIPOINT (2536366.7400000514 1152403.8670048253)
0.0,Bergières-Bossons,130.0,70.0,13210196.0,10196.0,882663.0,Lausanne,Rue Saint-Laurent,14,Mazout,261.763765,,Gaz remplace mazout ,0.0,1944.0,8012.0,2016.0,90.0,7.0,504.0,519.372549603175,,MULTIPOINT (2538061.9640000495 1152662.3450047988)
0.0,Ruffy,175.0,75.0,1323715.0,3715.0,881576.0,Lausanne,Chemin du Devin,80,Mazout,322.78871,,CAD futur,0.0,1971.0,8015.0,2014.0,261.0,3.0,626.400024,515.307646871009,,MULTIPOINT (2539844.265000047 1153763.0830046826)
0.0,Ruffy,175.0,75.0,1323715.0,3715.0,881578.0,Lausanne,Chemin du Devin,84,Mazout,322.78871,,CAD futur,0.0,1971.0,8015.0,2014.0,261.0,3.0,626.400024,515.307646871009,,MULTIPOINT (2539851.1140000466 1153794.2220046776)
0.0,Bergières-Bossons,130.0,70.0,1321515.0,1515.0,2119216.0,Lausanne,Rue Neuve,8,Gaz,207.581633,,CAD futur,0.0,1900.0,8011.0,0.0,253.0,2.0,404.799988,512.800476778656,,MULTIPOINT (2537946.7140000495 1152780.5670047887)
0.0,Bergières-Bossons,130.0,70.0,,,882869.0,Lausanne,Rue de la Borde,51,CAD,631.7,,Déjà raccordé,0.0,1996.0,8019.0,0.0,257.0,6.0,1233.59998,512.078469520104,,MULTIPOINT (2537969.1580000482 1153672.9200046917)
0.0,Bergières-Bossons,130.0,70.0,1322211.0,2211.0,883426.0,Lausanne,Chemin du Boisy,36,CAD,653.7,,Déjà raccordé,0.0,1960.0,8013.0,0.0,229.0,7.0,1282.40002,509.747348721148,,MULTIPOINT (2536825.5840000487 1154155.7490046392)
0.0,Vallon,175.0,75.0,1322966.0,2966.0,882501.0,Lausanne,Rue du Vallon,30,CAD,391.8,0.0,Déjà raccordé,0.0,1876.0,8011.0,0.0,193.0,5.0,772.0,507.512953367876,,MULTIPOINT (2538589.6440000483 1153128.4540047476)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325904.0,5904.0,2118385.0,Lausanne,Rue Centrale,2,CAD,504.0,,Déjà raccordé,0.0,1921.0,8012.0,2016.0,626.0,2.0,1001.59998,503.194888178914,,MULTIPOINT (2538107.16200005 1152433.8220048256)
0.0,Vallon,175.0,75.0,13220818.0,20818.0,2119469.0,Lausanne,Place de la Riponne,10,CAD,495.5,,Déjà raccordé,0.0,1961.0,8014.0,2020.0,1232.0,1.0,985.599976,502.739448051948,,MULTIPOINT (2538212.634000049 1152916.4730047726)
,,,,1324021.0,4021.0,300000795.0,Lausanne,Chemin de Haute-Brise,5B,Gaz,313.32391,,Sondes,0.0,2007.0,8021.0,0.0,261.0,3.0,626.400024,500.197812899106,,MULTIPOINT (2540181.895000047 1153200.7250047373)
0.0,Sud-Ouest / Cadouest,130.0,70.0,132861.0,861.0,300000860.0,Lausanne,Rue de la Vigie,1,CAD,1681.6,,Déjà raccordé,2.0,2007.0,8021.0,2019.0,1052.0,4.0,3366.3999,499.524714828897,,MULTIPOINT (2537576.34100005 1152679.7330047952)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1326013.0,6013.0,887772.0,Lausanne,Avenue de la Gare,31,CAD,642.6,,Déjà raccordé,0.0,1910.0,8011.0,0.0,806.0,2.0,1289.59998,498.294044665013,,MULTIPOINT (2538355.46000005 1152035.6870048626)
0.0,Sud-Ouest / Cadouest,130.0,70.0,,,300000613.0,Lausanne,Avenue d'Echallens,1,Gaz,369.619982,,CAD futur,0.0,2006.0,8021.0,0.0,931.0,1.0,744.799988,496.267430182599,,MULTIPOINT (2537303.39200005 1152877.7310047783)
0.0,Vallon,175.0,75.0,1322941.0,2941.0,882496.0,Lausanne,Rue de la Barre,11,CAD,305.1,,Déjà raccordé,0.0,1900.0,8011.0,2002.0,155.0,5.0,620.0,492.096774193548,,MULTIPOINT (2538405.3140000487 1153056.0790047515)
0.0,Sud-Ouest / Cadouest,130.0,70.0,132549.0,549.0,883360.0,Lausanne,Rue de Genève,10,Gaz,3641.780027,,CAD actuel,2.0,1932.0,8012.0,2018.0,2314.0,4.0,7404.7998,491.813421969533,,MULTIPOINT (2537828.0020000497 1152616.7070048025)
0.0,Ours,175.0,75.0,13210864.0,10864.0,2119597.0,Lausanne,Rue Saint-Martin,8,CAD,590.7,,Déjà raccordé,0.0,1956.0,8013.0,0.0,759.0,2.0,1214.40002,486.413043478261,,MULTIPOINT (2538525.946000049 1152575.2940048098)
0.0,Vennes-Boissonet,175.0,75.0,1327072.0,7072.0,880867.0,Lausanne,Chemin Louis-Boissonnet,36B,CAD,247.0,,Déjà raccordé,0.0,1989.0,8017.0,0.0,320.0,2.0,512.0,482.421875,,MULTIPOINT (2539095.777000046 1154783.5260045675)
0.0,Vennes-Boissonet,175.0,75.0,,7074.0,2118371.0,Lausanne,Chemin des Abeilles,17,Mazout,740.00471,,CAD actuel,0.0,1974.0,8015.0,0.0,392.0,5.0,1568.0,471.941779336735,,MULTIPOINT (2539341.259000046 1154751.827004573)
0.0,Vallon,175.0,75.0,,,882719.0,Lausanne,Place de la Palud,5,Gaz,1133.894747,,Gaz conservé,0.0,1918.0,8011.0,0.0,501.0,6.0,2404.80005,471.51311834664,,MULTIPOINT (2538148.374000049 1152622.0350048034)
0.0,Ruffy,175.0,75.0,1326872.0,6872.0,2119844.0,Lausanne,Avenue de Béthusy,78,CAD,86.7,,Déjà raccordé,0.0,1920.0,8012.0,0.0,77.0,3.0,184.800003,469.155844155844,,MULTIPOINT (2539505.921000048 1152992.731004762)
0.0,Vallon,175.0,75.0,13210360.0,10360.0,882443.0,Lausanne,Rue Louis-Auguste-Curtat,11,CAD,209.6,,Déjà raccordé,2.0,1889.0,8011.0,0.0,112.0,5.0,448.0,467.857142857143,,MULTIPOINT (2538482.495000049 1152790.244004787)
0.0,Bergières-Bossons,130.0,70.0,,,883462.0,Lausanne,Avenue des Bergières,44,CAD,3302.2,0.0,Déjà raccordé,0.0,1972.0,8015.0,0.0,1267.0,7.0,7095.2002,465.413237118052,,MULTIPOINT (2537260.1350000487 1153631.8160046956)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325192.0,5192.0,885710.0,Lausanne,Avenue Floréal,1,Gaz,603.177528,,CAD actuel,0.0,1958.0,8013.0,0.0,232.0,7.0,1299.19995,464.268417487685,,MULTIPOINT (2537736.862000051 1151759.4460048939)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325260.0,5260.0,885790.0,Lausanne,Avenue d'Ouchy,24B,Gaz,512.34444,,CAD actuel,0.0,1950.0,8013.0,0.0,230.0,6.0,1104.0,464.080108695652,,MULTIPOINT (2537897.791000051 1151577.9540049143)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1326172.0,6172.0,885179.0,Lausanne,Chemin François-de-Lucinge,5,Gaz,641.04196,,CAD futur,0.0,1939.0,8012.0,2007.0,247.0,7.0,1383.19995,463.448496240602,,MULTIPOINT (2538652.85300005 1151972.069004874)
0.0,Sud-Ouest / Cadouest,130.0,70.0,132654.0,654.0,190041529.0,Lausanne,Rue du Port-Franc,17,CAD,287.4,,Déjà raccordé,0.0,2003.0,8020.0,2018.0,194.0,4.0,620.799988,462.951030927835,,MULTIPOINT (2537662.3000000496 1152595.0100048068)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325083.0,5083.0,2118592.0,Lausanne,Avenue de Cour,41,CAD,1232.1,,Déjà raccordé,0.0,1954.0,8013.0,2016.0,1668.0,2.0,2668.80005,461.668165467626,,MULTIPOINT (2537141.4780000513 1151762.4760048972)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325206.0,5206.0,885698.0,Lausanne,Avenue Frédéric-César-de-La-Harpe,5,CAD,594.4,,Déjà raccordé,0.0,1907.0,8011.0,0.0,322.0,5.0,1288.0,461.490683229814,,MULTIPOINT (2537613.481000051 1151707.833004901)
0.0,Vallon,175.0,75.0,1322101.0,2101.0,880542.0,Lausanne,Route du Pavement,13,CAD,859.5,,Déjà raccordé,0.0,1967.0,8014.0,0.0,259.0,9.0,1864.80005,460.907335907336,,MULTIPOINT (2538336.470000048 1153682.9630046894)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1326175.0,6175.0,885166.0,Lausanne,Rue Belle-Fontaine,6,Mazout,692.30118,,CAD futur,0.0,1953.0,8013.0,0.0,313.0,6.0,1502.40002,460.796845047923,,MULTIPOINT (2538603.71300005 1151988.6230048693)
0.0,Sud-Ouest / Cadouest,130.0,70.0,132755.0,755.0,2118572.0,Lausanne,Rue des Côtes-de-Montbenon,28,Gaz,303.329055,,CAD actuel,0.0,1942.0,8012.0,0.0,413.0,2.0,660.799988,459.033073547216,,MULTIPOINT (2537617.22000005 1152564.2400048063)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325053.0,5053.0,885990.0,Lausanne,Boulevard de Grancy,54,Gaz,249.570469,,CAD actuel,0.0,1904.0,8011.0,2013.0,170.0,4.0,544.0,458.769244485294,,MULTIPOINT (2537628.5240000505 1152014.2800048667)
0.0,Bergières-Bossons,130.0,70.0,,,300000053.0,Lausanne,Rue de la Borde,4,CAD,180.1,,Déjà raccordé,0.0,1958.0,8013.0,0.0,496.0,1.0,396.799988,453.881048387097,,MULTIPOINT (2538208.0220000483 1153277.9400047327)
0.0,Sud-Ouest / Cadouest,130.0,70.0,,,2118724.0,Lausanne,Allée Ernest-Ansermet,1,CAD,77.63107,,Déjà raccordé,0.0,1980.0,8015.0,2018.0,107.0,2.0,171.199997,453.452511682243,,MULTIPOINT (2537740.06900005 1152380.24200483)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325846.0,5846.0,884430.0,Lausanne,Avenue Louis-Ruchonnet,6,Gaz,801.29335,,CAD actuel,0.0,1904.0,8011.0,0.0,318.0,7.0,1780.80005,449.962573000898,,MULTIPOINT (2537715.3470000504 1152209.0950048452)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1326076.0,6076.0,2119515.0,Lausanne,Avenue Gabriel-de-Rumine,3,Gaz,218.615198,,CAD prévu,0.0,1880.0,8011.0,0.0,306.0,2.0,489.600006,446.517969771242,,MULTIPOINT (2538595.8150000493 1152152.6800048526)
0.0,Vallon,175.0,75.0,,,3180965.0,Lausanne,Avenue de l'Université,9,CAD,208.0,,Déjà raccordé,0.0,1870.0,8011.0,0.0,117.0,5.0,468.0,444.444444444444,,MULTIPOINT (2538316.614000049 1152929.133004769)
0.0,Ruffy,175.0,75.0,1323620.0,3620.0,881450.0,Lausanne,Chemin du Devin,47C,CAD,444.4,,Déjà raccordé,0.0,1968.0,8014.0,0.0,250.0,5.0,1000.0,444.4,,MULTIPOINT (2539631.017000047 1153659.3000046893)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325814.0,5814.0,884345.0,Lausanne,Avenue Louis-Ruchonnet,22,CAD,688.0,0.0,Déjà raccordé,0.0,1937.0,8012.0,0.0,323.0,6.0,1550.40002,443.7564499484,,MULTIPOINT (2537540.62700005 1152332.4330048373)
0.0,Sud-Ouest / Cadouest,130.0,70.0,,,883748.0,Lausanne,Avenue d'Echallens,92,Gaz,133.463814,,Gaz conservé,0.0,1915.0,8011.0,0.0,94.0,4.0,300.799988,443.696190159574,,MULTIPOINT (2536728.976000049 1153535.2150047095)
0.0,Bergières-Bossons,130.0,70.0,,,883413.0,Lausanne,Chemin du Boisy,8,CAD,596.9,,Déjà raccordé,0.0,1962.0,8014.0,0.0,841.0,2.0,1345.59998,443.593935790725,,MULTIPOINT (2536944.898000049 1153924.235004664)
0.0,Sud-Ouest / Cadouest,130.0,70.0,13212358.0,12358.0,884853.0,Lausanne,Avenue Gabriel-de-Rumine,44,Gaz,208.931307,,CAD futur,0.0,1890.0,8011.0,0.0,118.0,5.0,472.0,442.651074152542,,MULTIPOINT (2538966.8330000495 1151901.7530048813)
0.0,Vennes-Boissonet,175.0,75.0,1327031.0,7031.0,881012.0,Lausanne,Route de Berne,65,Gaz,84.584389,,Sondes,0.0,2000.0,8019.0,0.0,80.0,3.0,192.0,440.543692708333,,MULTIPOINT (2539304.039000047 1154162.0410046396)
,,,,13220963.0,20963.0,887701.0,Lausanne,Place de la Navigation,4,Gaz,373.831447,,CAD prévu,0.0,1895.0,8011.0,0.0,531.0,2.0,849.599976,440.008765301318,,MULTIPOINT (2537690.0850000517 1150961.2980049823)
0.0,Bergières-Bossons,130.0,70.0,1322133.0,2133.0,883430.0,Lausanne,Chemin du Boisy,48,CAD,719.6,,Déjà raccordé,0.0,1966.0,8014.0,0.0,256.0,8.0,1638.40002,439.208984375,,MULTIPOINT (2536782.3000000487 1154238.292004632)
