,Irr,Text,Weekday,Emissions
1196,0.01,8.41,0,252.334
1197,0.02,7.77,0,248.522
1198,0.03,7.61,0,254.547
1199,0.02,7.21,0,247.511
1200,0.01,6.6,0,252.514
1201,0.02,5.97,0,251.078
1202,0.02,5.46,0,251.97
1203,0.02,5.03,0,264.903
1204,0.02,4.35,0,271.549
1205,0.02,3.92,0,279.174
1206,0.02,3.68,0,292.029
1207,9.54,3.48,0,269.767
1208,124.14,3.87,0,275.128
1209,264.48,4.85,0,265.574
1210,391.76,6.65,0,260.784
1211,485.09,8.27,0,254.494
1212,516.06,10.04,0,240.85
1213,472.16,11.29,0,240.152
1214,398.67,12.31,0,231.174
1215,276.16,12.69,0,212.817
1216,124.42,12.3,0,210.349
1217,25.23,11.82,0,207.237
1218,0.02,11.03,0,240.62
1219,0.02,9.43,0,253.725
1220,0.02,8.31,0,258.895
1221,0.02,8.09,0,243.45
1222,0.01,7.46,0,251.134
1223,0.02,6.75,0,260.527
1224,0.02,6.23,1,234.532
1225,0.01,5.55,1,229.509
1226,0.02,5.23,1,232.928
1227,0.03,4.68,1,232.102
1228,0.02,4.27,1,237.099
1229,0.03,3.84,1,262.984
1230,0.02,3.46,1,273.528
1231,12.54,3.55,1,270.278
1232,135.43,4.12,1,260.488
1233,285.34,5.41,1,271.475
1234,412.11,7.25,1,260.367
1235,494.86,9.42,1,255.193
1236,522.38,11.5,1,228.133
1237,493.98,13.01,1,220.404
1238,420.38,13.81,1,216.524
1239,308.8,14.65,1,223.308
1240,179.32,14.05,1,219.432
1241,33.25,13.29,1,194.813
1242,0.01,12.23,1,240.487
1243,0.01,11.39,1,233.692
1244,0.02,10.39,1,259.867
1245,0.02,9.31,1,276.508
1246,0.02,8.65,1,287.778
1247,0.03,8.11,1,288.679
1248,0.02,7.9,1,293.488
1249,0.02,7.86,1,288.313
1250,0.02,7.67,1,295.818
1251,0.02,7.34,1,281.289
1252,0.02,7.47,1,274.107
1253,0.02,7.63,1,293.881
1254,0.02,7.72,1,296.129
1255,4.03,7.54,1,273.079
1256,40.43,8.02,1,257.269
1257,99.91,8.65,1,261.215
1258,142.03,9.12,1,253.628
1259,186.84,9.39,1,234.982
1260,303.98,10.67,1,224.584
1261,274.98,12.12,1,206.195
1262,126.4,12,1,212.236
1263,172.26,12.1,1,204.593
1264,24.61,12.01,1,203.902
1265,3.87,11.44,1,203.086
1266,0.02,10.9,1,219.549
1267,0.02,10.19,1,221.171
1268,0.02,9.5,1,222.732
1269,0.02,8.71,1,229.205
1270,0.01,8.03,1,238.012
1271,0.01,7.41,1,244.061
1272,0.02,6.87,1,252.169
1273,0.02,6.35,1,246.752
1274,0.02,6.07,1,245.917
1275,0.02,6.22,1,229.68
1276,0.02,6.13,1,217.738
1277,0.02,5.93,1,234.921
1278,0.01,5.47,1,243.318
1279,12.54,4.97,1,235.917
1280,70.93,4.82,1,248.939
1281,141.82,4.84,1,257.138
1282,484.34,5.86,1,240.813
1283,531.03,6.12,1,231.265
1284,536.35,7.1,1,246.378
1285,517.06,8.49,1,242.793
1286,440.5,9.73,1,230.532
1287,317.52,9.91,1,205.887
1288,182.5,9.73,1,213.469
1289,41.37,9.15,1,214.166
1290,0.14,8.19,1,182.201
1291,0.02,7.28,1,196.015
1292,0.01,6.36,1,220.571
1293,0.02,5.36,1,219.669
1294,0.01,4.51,1,251.109
1295,0.02,3.67,1,283.184
1296,0.02,3.07,1,284.737
1297,0.02,2.5,1,289.534
1298,0.02,2.06,1,275.667
1299,0.02,1.73,1,260.566
1300,0.02,1.26,1,245.664
1301,0.02,1.03,1,260.067
1302,0.03,0.79,1,270.738
1303,22.1,0.82,1,269.852
1304,172.57,1.09,1,262.639
1305,334.4,2.09,1,252.617
1306,465.42,3.79,1,241.324
1307,548.69,5.1,1,232.826
1308,577.01,6.52,1,221.428
1309,548.19,7.8,1,186.543
1310,468.52,8.82,1,161.516
1311,345.23,9.72,1,175.899
1312,190.16,10.51,1,185.84
1313,45.22,9.71,1,188.771
1314,0.07,9.37,1,204.521
1315,0.01,8.54,1,192.952
1316,0.02,7.59,1,210.425
1317,0.02,7,1,213.325
1318,0.02,6.32,1,241.47
1319,0.02,5.45,1,275.485
1320,0.02,4.88,1,270.643
1321,0.02,4.37,1,278.841
1322,0.02,3.86,1,269.536
1323,0.03,3.53,1,249.468
1324,0.02,3.14,1,244.765
1325,0.02,2.9,1,264.7
1326,0.02,2.73,1,276.604
1327,31.56,2.48,1,231.424
1328,183.04,3.3,1,247.939
1329,333.95,4.88,1,259.349
1330,464.22,6.61,1,270.607
1331,548.67,8.08,1,255.161
1332,569.82,9.46,1,243.317
1333,545.95,11.48,1,233.904
1334,470.15,13.23,1,219.157
1335,347.92,14.23,1,214.341
1336,194.11,13.98,1,192.639
1337,49.72,11.86,1,196.64
1338,0.6,11.32,1,227.765
1339,0.02,9.83,1,227.919
1340,0.01,9.07,1,227.182
1341,0.02,8.02,1,237.844
1342,0.02,7.33,1,249.466
1343,0.02,6.98,1,258.544
1344,0.02,6.44,0,270.875
1345,0.02,5.76,0,253.776
1346,0.02,5.39,0,242.834
1347,0.02,4.97,0,237.987
1348,0.02,4.33,0,232.268
1349,0.02,3.88,0,249.342
1350,0.02,3.61,0,236.346
1351,22.5,3.44,0,244.129
1352,157.51,3.9,0,243.31
1353,318.01,5.19,0,241.927
1354,463.36,7.07,0,241.464
1355,552.78,8.97,0,229.378
1356,575.4,10.68,0,212.849
1357,542.72,12.51,0,209.547
1358,480.45,13.81,0,195.499
1359,337.88,14.14,0,187.076
1360,199.09,13.96,0,193.833
1361,42.62,13.37,0,169.628
1362,0.33,11.99,0,209.035
1363,0.02,10.97,0,221.545
1364,0.01,9.81,0,161.351
1365,0.01,8.51,0,184.009
1366,0.02,8.09,0,198.529
1367,0.02,6.98,0,228.794
1368,0.02,6.21,0,231.367
1369,0.02,5.65,0,219.811
1370,0.02,5.12,0,216.898
1371,0.02,4.52,0,195.551
1372,0.02,4.21,0,190.362
1373,0.01,3.91,0,213.21
1374,0.02,3.67,0,206.832
1375,24.26,3.73,0,234.028
1376,164.34,4.31,0,227.746
1377,326.8,5.86,0,218.428
1378,458.76,8.64,0,232.425
1379,548.29,10.55,0,210.843
1380,570.92,12.1,0,210.978
1381,544.26,13.52,0,191.83
1382,472.36,15.42,0,179.177
1383,345.76,16.72,0,185.136
1384,198.43,17.08,0,197.672
1385,52.86,16.7,0,220.444
1386,0.5,13.62,0,225.754
1387,0.02,12.26,0,232.914
1388,0.02,11.03,0,240.242
1389,0.02,10.23,0,212.374
1390,0.03,9.03,0,225.028
1391,0.02,8.09,0,221.691
1392,0.02,7.43,1,196.367
1393,0.02,7,1,181.004
1394,0.02,6.58,1,179.838
1395,0.02,6.15,1,169.219
1396,0.02,5.93,1,167.619
1397,0.02,5.65,1,177.945
1398,0.02,5.12,1,209.844
1399,29.3,5.35,1,225.052
1400,184.59,6.32,1,244.627
1401,346.02,8.32,1,218.498
1402,476.08,11.2,1,204.703
1403,537.93,14.29,1,210.735
1404,548.6,15.79,1,182.157
1405,541.17,17.69,1,166.12
1406,465.52,18.23,1,168.085
1407,333.78,18.28,1,174.244
1408,191.03,18.08,1,173.655
1409,47.12,16.66,1,164.001
1410,0.81,14.37,1,219.122
1411,0.02,13.44,1,219.238
1412,0.01,11.72,1,196.834
1413,0.02,10.34,1,169.751
1414,0.03,10.59,1,195.653
1415,0.01,10.6,1,194.742
1416,0.02,10.4,1,182.094
1417,0.01,10.2,1,181.256
1418,0.01,9.97,1,180.065
1419,0.02,10.02,1,163.842
1420,0.02,10.13,1,152.699
1421,0.02,9.43,1,169.527
1422,0.02,9.54,1,185.268
1423,6,9.45,1,226.257
1424,18.26,9.03,1,235.772
1425,21.66,7.33,1,216.094
1426,36.65,6.86,1,231.402
1427,111.56,7.46,1,235.361
1428,112.24,7.78,1,226.162
1429,231.68,8.04,1,197.423
1430,186.54,8.41,1,205.628
1431,64.8,8.08,1,213.31
1432,39.41,7.86,1,197.033
1433,9.22,7.64,1,209.62
1434,0.05,7.47,1,221.093
1435,0.02,7.56,1,219.13
1436,0.03,7.44,1,218.277
1437,0.02,7.47,1,205.24
1438,0.02,7.19,1,233.614
1439,0.01,7.04,1,246.943
1440,0.02,7.09,1,222.3
1441,0.02,7.07,1,213.265
1442,0.02,7,1,190.55
1443,0.01,6.8,1,170.444
1444,0.02,6.77,1,166.461
1445,0.02,6.89,1,175.266
1446,0.02,7,1,187.411
1447,7.35,7.1,1,180.177
1448,37.6,6.81,1,198.685
1449,65.62,6.99,1,185.62
1450,200.56,7.6,1,186.937
1451,289.41,8.71,1,170.11
1452,220.61,9.04,1,178.58
1453,270.7,9.78,1,127.201
1454,262.08,10.33,1,135.342
1455,221.5,10.54,1,134.177
1456,206.33,10.59,1,140.753
1457,52.8,10.32,1,128.581
1458,1.21,9.95,1,153.387
1459,0.01,9.63,1,162.057
1460,0.02,9.43,1,150.638
1461,0.02,9.29,1,138.773
1462,0.02,9.08,1,149.932
1463,0.02,8.72,1,143.824
1464,0.02,8.64,1,133.896
1465,0.02,8.52,1,132.045
1466,0.01,8.45,1,131.824
1467,0.02,8.33,1,125.24
1468,0.01,8.21,1,125.251
1469,0.02,8.19,1,118.344
1470,0.23,7.7,1,115.229
1471,33.8,6.75,1,115.075
1472,210.46,7.29,1,115.749
1473,363.84,8.86,1,107.898
1474,492.08,10.56,1,100.794
1475,583.92,11.72,1,103.66
1476,570.44,12.75,1,109.07
1477,282.51,12.97,1,103.816
1478,529.44,14.12,1,91.164
1479,195.29,14.3,1,79.138
1480,169,14.42,1,74.373
1481,27.5,14.11,1,91.684
1482,0.46,13.83,1,161.802
1483,0.02,12.52,1,184.779
1484,0.02,11.92,1,156.565
1485,0.02,12.33,1,126.823
1486,0.04,10.82,1,141.053
1487,0.01,9.48,1,127.714
1488,0.01,8.86,1,120.954
1489,0.02,8.61,1,121.674
1490,0.02,8.25,1,118.197
1491,0.02,7.83,1,118.985
1492,0.02,8.15,1,114.53
1493,0.02,7.9,1,118.935
1494,0.02,8.73,1,129.899
1495,58.87,9.54,1,139.857
1496,49.28,12.83,1,162.552
1497,80.32,13.78,1,171.947
1498,119.55,10.71,1,160.434
1499,20.04,7.74,1,172.392
1500,42.45,7.05,1,166.466
1501,42.65,8,1,152.224
1502,65.07,8.85,1,141.481
1503,235.62,10.85,1,126.205
1504,102.59,9.85,1,128.608
1505,76.47,8.09,1,143.421
1506,1.6,8.61,1,210.206
1507,0.02,8.6,1,214.262
1508,0.02,8.4,1,168.844
1509,0.02,8.43,1,154.571
1510,0.12,7.02,1,151.536
1511,0.02,5.62,1,130.484
1512,0.02,6.84,0,117.581
1513,0.11,6.35,0,114.194
1514,0.02,5.62,0,118.143
1515,0.02,5.88,0,121.041
1516,0.01,5.54,0,123.826
1517,0.02,4.83,0,141.3
1518,0.06,5.23,0,173.794
1519,43.91,5.37,0,233.856
1520,209,5.89,0,225.59
1521,392.99,7.12,0,200.792
1522,508.79,8.59,0,185.8
1523,576.09,9.74,0,163.121
1524,590.78,10.66,0,157.956
1525,251.8,10.69,0,151.897
1526,525.9,11.59,0,153.846
1527,330.4,11.76,0,163.884
1528,155.57,11.52,0,168.878
1529,72.79,11.55,0,189.421
1530,1.32,11.01,0,232.451
1531,0.02,10.66,0,230.528
1532,0.02,10.37,0,202.241
1533,0.02,9.79,0,160.633
1534,0.02,8.91,0,157.424
1535,0.02,8.16,0,149.85
1536,0.02,7.15,0,123.726
1537,0.02,6.52,0,126.791
1538,0.01,6.25,0,126.522
1539,0.01,6.09,0,118.483
1540,0.01,5.4,0,120.788
1541,0.02,4.51,0,140.313
1542,0.03,3.94,0,135.717
1543,63.42,3.99,0,165.423
1544,200.38,4.64,0,177.389
1545,328.24,6.63,0,174.498
1546,338.3,7.91,0,151.092
1547,416.42,8.79,0,156.552
1548,538.6,10.29,0,162.713
1549,461.34,11.91,0,169.826
1550,301.92,12.61,0,156.149
1551,200.22,12.49,0,131.416
1552,176.27,12.47,0,144.522
1553,26.69,12.4,0,192.19
1554,0.58,11.77,0,219.557
1555,0.01,10.91,0,213.556
1556,0.02,10.1,0,202.01
1557,0.02,9.53,0,143.568
1558,0.02,9,0,150.964
1559,0.02,8.76,0,155.052
1560,0.02,7.85,1,144.565
1561,0.02,7.42,1,148.581
1562,0.01,7.34,1,129.013
1563,0.01,7.18,1,125.147
1564,0.02,6.46,1,114.158
1565,0.02,8.3,1,125.226
1566,0.02,8.61,1,165.602
1567,8.44,7.45,1,191.341
1568,40.62,7.39,1,169.639
1569,78.82,7.87,1,149.089
1570,113.08,8.72,1,129.601
1571,228.18,8.7,1,135.121
1572,605.36,9.85,1,127.429
1573,498.14,10.83,1,120.287
1574,487.18,11.64,1,112.932
1575,416.62,12.14,1,111.146
1576,226.89,11.89,1,113.047
1577,74.27,11.38,1,132.62
1578,2.88,10.24,1,171.442
1579,0.02,9.7,1,193.911
1580,0.01,9.4,1,171.161
1581,0.02,8.98,1,142.424
1582,0.01,8.68,1,135.872
1583,0.01,8.42,1,120.302
1584,0.01,8.12,1,131.551
1585,0.02,8.12,1,130.243
1586,0.02,8.16,1,127.336
1587,0.02,8.02,1,127.597
1588,0.02,7.96,1,125.259
1589,0.02,7.65,1,138.159
1590,0.02,7.45,1,166.078
1591,7.46,7.35,1,222.543
1592,36.47,7.18,1,245.773
1593,86.55,6.99,1,235.713
1594,92.1,6.99,1,224.069
1595,196.11,6.77,1,209.012
1596,245.35,7.64,1,175.401
1597,244.84,7.89,1,143.951
1598,146.14,8,1,134.794
1599,208.29,8.18,1,133.021
1600,181.2,9.02,1,147.138
1601,71.83,9.15,1,156.398
1602,2.16,8.57,1,206.491
1603,0.02,8.26,1,220.241
1604,0.02,8.56,1,181.519
1605,0.02,8.06,1,161.771
1606,0.01,8.2,1,182.465
1607,0.01,8.08,1,162.934
1608,0.01,7.3,1,135.607
1609,0.02,7.66,1,121.648
1610,0.02,8.09,1,117.64
1611,0.02,8.06,1,110.353
1612,0.02,8.27,1,101.239
1613,0.02,8.68,1,107.982
1614,0.03,9.07,1,120.372
1615,9.44,8.95,1,121.761
1616,45.8,8.58,1,123.268
1617,107.75,8.63,1,116.363
1618,163.72,8.91,1,119.86
1619,131.48,9.49,1,121.903
1620,238.34,10.29,1,108.087
1621,263.88,11.11,1,109.138
1622,160.05,11.32,1,104.252
1623,151.37,11.34,1,101.809
1624,40.96,9.41,1,113.303
1625,26.42,9.34,1,119.113
1626,1.96,10.04,1,138.643
1627,0.02,10.7,1,145.864
1628,0.02,11.02,1,132.148
1629,0.01,10.77,1,121.269
1630,0.02,10.42,1,132.836
1631,0.01,10.17,1,115.203
1632,0.01,10.24,1,125.128
1633,0.02,10.32,1,123.682
1634,0.02,10.3,1,121.327
1635,0.02,8.79,1,123.262
1636,0.02,7.42,1,121.048
1637,0.01,7.91,1,118.749
1638,0.02,10.17,1,113.884
1639,17.82,10.9,1,103.391
1640,27.7,12.34,1,105.284
1641,30.27,12.39,1,94.006
1642,67.2,13.14,1,90.838
1643,161.26,13.62,1,82.37
1644,149.96,13.88,1,85.006
1645,251.32,12.93,1,70.439
1646,214.06,13.6,1,76.602
1647,183.79,13.01,1,90.359
1648,186.51,12.89,1,87.673
1649,30.2,12.12,1,67.816
1650,1.27,10.77,1,87.497
1651,0.04,9.39,1,118.916
1652,0.01,9.44,1,109.189
1653,0.02,9.52,1,100.994
1654,0.01,8.48,1,104.582
1655,0.02,7.86,1,110.652
1656,0.02,7.52,1,111.857
1657,0.02,7.1,1,105.033
1658,0.02,6.59,1,108.527
1659,0.01,6.1,1,104.054
1660,0.02,6.18,1,110.31
1661,0.02,6.2,1,118.769
1662,0.56,6.16,1,143.702
1663,13.36,5.81,1,227.22
1664,40.88,4.2,1,247.854
1665,76.3,4.52,1,229.973
1666,199.78,4.5,1,217.889
1667,217,5.56,1,183.923
1668,159.7,4.94,1,161.631
1669,103.75,1.38,1,155.367
1670,441.93,2.98,1,147.002
1671,233.03,4.45,1,149.519
1672,107.39,3.23,1,152.339
1673,104.02,3.3,1,186.889
1674,2.49,3.62,1,237.463
1675,0.02,3.4,1,261.489
1676,0.03,2.98,1,256.54
1677,0.03,2.67,1,225.741
1678,0.02,2.98,1,227.664
1679,0.02,3.09,1,196.731
1680,0.01,2.88,0,177.352
1681,0.02,2.87,0,186.959
1682,0.02,2.8,0,171.768
1683,0.02,2.85,0,148.931
1684,0.02,2.4,0,130.83
1685,0.01,2.34,0,157.949
1686,1.08,2.28,0,196.362
1687,82.43,2.21,0,257.247
1688,283.35,3.07,0,264.541
1689,444.16,4.13,0,255.257
1690,570.17,5.49,0,186.664
1691,619.57,6.49,0,157.738
1692,555.16,7.4,0,143.578
1693,401.16,8.05,0,135.94
1694,308.47,8.57,0,129.228
1695,325.3,8.76,0,131.609
1696,218.11,9.2,0,135.44
1697,57.62,8.79,0,150.588
1698,3.2,8.21,0,191.176
1699,0.02,7.7,0,207.253
1700,0.02,8.18,0,157.817
1701,0.02,8.38,0,136.284
1702,0.01,8.89,0,131.537
1703,0.02,9.02,0,120.198
1704,0.01,9.21,0,112.805
1705,0.22,8.7,0,115.404
1706,0.01,6.32,0,120.472
1707,0.02,5.82,0,126.566
1708,0.02,5.45,0,126.689
1709,0.02,4.98,0,132.6
1710,1.21,4.91,0,155.646
1711,42.82,4.77,0,181.832
1712,190.88,5.27,0,163.083
1713,265.24,6.17,0,150.778
1714,498.72,7.29,0,135.125
1715,459.95,8.04,0,132.38
1716,197.41,5.61,0,138.56
1717,621.3,5.5,0,149.449
1718,273.56,7.74,0,129.978
1719,344.24,6.95,0,124.146
1720,80.37,6.12,0,134.588
1721,42.47,4.63,0,148.917
1722,1.02,5.97,0,173.265
1723,0.02,5.91,0,189.728
1724,0.02,5.87,0,179.678
1725,0.02,5.37,0,171.59
1726,0.02,4.04,0,165.218
1727,0.02,4.2,0,152.172
1728,0.02,4.47,1,138.014
1729,0.02,4.56,1,134.349
1730,0.02,4.87,1,126.453
1731,0.02,4.72,1,115.507
1732,0.02,4.59,1,114.205
1733,0.02,4.56,1,130.09
1734,0.6,4.64,1,159.114
1735,24.28,4.6,1,212.912
1736,95.04,5.2,1,200.937
1737,123.58,5.36,1,157.737
1738,143.31,4.8,1,146.101
1739,125.05,4.49,1,138.525
1740,103.01,4.51,1,142.377
1741,93.96,5.47,1,137.082
1742,52.28,5.81,1,134.055
1743,27,5.22,1,140.843
1744,25.79,4.49,1,140.242
1745,22.76,4.05,1,141.035
1746,2.37,4.55,1,149.8
1747,0.03,5.03,1,175.892
1748,0.01,5.29,1,154.363
1749,0.02,5.51,1,136.214
1750,0.02,5.59,1,142.746
1751,0.02,5.37,1,132.228
1752,0.02,5.57,1,118.6
1753,0.02,5.89,1,120.985
1754,0.02,6.44,1,115.045
1755,0.02,6.46,1,105.278
1756,0.01,6.97,1,98.735
1757,0.02,7.44,1,104.483
1758,0.5,7.22,1,132.206
1759,8.52,6.82,1,193.051
1760,27.59,7.61,1,199.439
1761,45.28,8.41,1,183.619
1762,65.49,8.74,1,187.841
1763,68.16,9.19,1,162.512
1764,71.83,9.49,1,142.577
1765,110.7,9.81,1,114.783
1766,70.74,9.65,1,107.299
1767,57.25,9.47,1,109.749
1768,41.15,9.67,1,110.496
1769,20.72,10.48,1,130.04
1770,0.98,10.36,1,164.675
1771,0.01,10.69,1,162.889
1772,0.02,10.83,1,129.96
1773,0.02,10.86,1,120.803
1774,0.02,10.89,1,119.749
1775,0.02,10.65,1,122.146
1776,0.01,10.64,1,110.377
1777,0.01,10.42,1,109.483
1778,0.02,10.33,1,109.53
1779,0.02,10.17,1,99.34
1780,0.02,9.93,1,97.385
1781,0.01,9.64,1,101.277
1782,2.91,9.41,1,103.247
1783,49.19,9.08,1,100.499
1784,210.51,9.52,1,113.794
1785,455.48,10.99,1,110.533
1786,510.57,12.18,1,111.134
1787,620.13,13.01,1,106.229
1788,675.38,14.37,1,117.925
1789,676.6,15.32,1,99.91
1790,598.07,16.54,1,93.076
1791,465.96,17.15,1,90.675
1792,297.2,17.23,1,83.461
1793,120.95,16.96,1,91.043
1794,9.73,16.14,1,129.273
1795,0.02,15.38,1,162.558
1796,0.02,15.5,1,132.859
1797,0.02,14.88,1,96.724
1798,0.02,11.79,1,114.067
1799,0.02,10.29,1,108.47
1800,0.02,9.37,1,120.703
1801,0.01,9.34,1,119.262
1802,0.01,8.95,1,121.065
1803,0.02,8.72,1,112.415
1804,0.02,9,1,112.481
